# gene-model: GENCODE v36
gene_id	gene_name	gene_type	unstranded	stranded_first	stranded_second	tpm_unstranded	fpkm_unstranded	fpkm_uq_unstranded
N_unmapped			2376017	2376017	2376017			
N_multimapping			5933771	5933771	5933771			
N_noFeature			6015602	43787146	43920540			
N_ambiguous			7910824	1811696	1798561			
ENSG00000000003.15	TSPAN6	protein_coding	1456	741	715	16.3841	4.5575	4.4566
ENSG00000000005.6	TNMD	protein_coding	24	9	15	0.8300	0.2309	0.2258
ENSG00000000419.13	DPM1	protein_coding	4671	2294	2377	197.5316	54.9472	53.7305
ENSG00000000457.14	SCYL3	protein_coding	2480	2061	2027	18.3911	5.1158	5.0026
ENSG00000000460.17	C1orf112	protein_coding	1329	1549	1463	11.3628	3.1608	3.0908
ENSG00000000938.13	FGR	protein_coding	233	129	105	3.5165	0.9782	0.9565
ENSG00000000971.16	CFH	protein_coding	1263	639	624	8.0786	2.2472	2.1974
ENSG00000001036.14	FUCA2	protein_coding	1425	1095	1117	25.7746	7.1697	7.0109
ENSG00000001084.13	GCLC	protein_coding	1935	1183	1117	11.4606	3.1880	3.1174
ENSG00000001167.14	NFYA	protein_coding	6252	3489	3463	83.7363	23.2929	22.7771
ENSG00000001460.18	STPG1	protein_coding	595	333	320	3.5684	0.9926	0.9706
ENSG00000001461.17	NIPAL3	protein_coding	3833	1884	2007	20.8223	5.7921	5.6639
ENSG00000001497.18	LAS1L	protein_coding	5656	2778	2882	22.9946	6.3964	6.2548
ENSG00000001561.7	ENPP4	protein_coding	2475	1224	1251	27.2030	7.5670	7.3995
ENSG00000001617.12	SEMA3F	protein_coding	33383	16685	16715	353.0791	98.2157	96.0409
ENSG00000001626.16	CFTR	protein_coding	158	95	67	0.8112	0.2256	0.2206
ENSG00000001629.10	ANKIB1	protein_coding	7959	3952	4026	54.9803	15.2938	14.9552
ENSG00000001630.17	CYP51A1	protein_coding	135	69	70	1.9526	0.5432	0.5311
ENSG00000001631.16	KRIT1	protein_coding	678	342	351	5.5782	1.5517	1.5173
ENSG00000002016.18	RAD52	protein_coding	1096	575	521	12.4235	3.4558	3.3793
ENSG00000002079.14	MYH16	transcribed_unitary_pseudogene	17	7	13	0.1376	0.0383	0.0374
ENSG00000002330.14	BAD	protein_coding	700	1559	1469	20.9192	5.8191	5.6902
ENSG00000002549.12	LAP3	protein_coding	7034	3518	3520	94.8572	26.3863	25.8021
ENSG00000002586.20	CD99	protein_coding	9798	4735	5063	102.9470	28.6367	28.0026
ENSG00000002586.20_PAR_Y	CD99	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000002587.10	HS3ST1	protein_coding	102	52	50	0.7002	0.1948	0.1905
ENSG00000002726.21	AOC1	protein_coding	17	9	8	0.2292	0.0638	0.0623
ENSG00000002745.13	WNT16	protein_coding	10	3	7	0.1564	0.0435	0.0425
ENSG00000002746.15	HECW1	protein_coding	7	4	4	0.0256	0.0071	0.0070
ENSG00000002822.15	MAD1L1	protein_coding	17	9	8	0.1200	0.0334	0.0326
ENSG00000002834.18	LASP1	protein_coding	43325	26732	26730	313.1888	87.1194	85.1904
ENSG00000002919.15	SNX11	protein_coding	3176	1565	1613	39.2237	10.9108	10.6692
ENSG00000002933.9	TMEM176A	protein_coding	1522	804	724	22.3431	6.2152	6.0775
ENSG00000003056.8	M6PR	protein_coding	7027	4895	4568	100.0494	27.8307	27.2144
ENSG00000003096.14	KLHL13	protein_coding	136	63	73	0.9941	0.2765	0.2704
ENSG00000003137.8	CYP26B1	protein_coding	182	101	81	1.8524	0.5153	0.5039
ENSG00000003147.19	ICA1	protein_coding	2461	1294	1382	25.7252	7.1560	6.9975
ENSG00000003249.15	DBNDD1	protein_coding	2893	1472	1460	33.0943	9.2058	9.0020
ENSG00000003393.15	ALS2	protein_coding	2325	1167	1158	11.3695	3.1626	3.0926
ENSG00000003400.15	CASP10	protein_coding	270	126	145	1.8179	0.5057	0.4945
ENSG00000003402.20	CFLAR	protein_coding	2497	1425	1321	5.6699	1.5772	1.5423
ENSG00000003436.16	TFPI	protein_coding	817	447	443	3.5600	0.9903	0.9684
ENSG00000003509.16	NDUFAF7	protein_coding	1797	1084	1107	25.1229	6.9884	6.8337
ENSG00000003756.17	RBM5	protein_coding	9564	6397	6396	47.1346	13.1114	12.8211
ENSG00000003987.14	MTMR7	protein_coding	320	459	419	2.3576	0.6558	0.6413
ENSG00000003989.18	SLC7A2	protein_coding	2777	1362	1415	17.9311	4.9879	4.8774
ENSG00000004059.11	ARF5	protein_coding	6858	3368	3611	191.8088	53.3553	52.1738
ENSG00000004139.14	SARM1	protein_coding	602	4042	3972	2.7670	0.7697	0.7527
ENSG00000004142.12	POLDIP2	protein_coding	11953	6914	6820	228.5070	63.5636	62.1561
ENSG00000004399.13	PLXND1	protein_coding	6468	3202	3266	34.5448	9.6093	9.3965
ENSG00000004455.17	AK2	protein_coding	14326	7378	7091	75.9728	21.1333	20.6653
ENSG00000004468.13	CD38	protein_coding	39	22	17	0.2903	0.0808	0.0790
ENSG00000004478.8	FKBP4	protein_coding	43739	28919	29221	432.4149	120.2844	117.6210
ENSG00000004487.17	KDM1A	protein_coding	7551	3819	3732	70.8499	19.7083	19.2719
ENSG00000004534.15	RBM6	protein_coding	18742	9230	9514	131.0649	36.4582	35.6509
ENSG00000004660.15	CAMKK1	protein_coding	505	257	248	3.4679	0.9647	0.9433
ENSG00000004700.16	RECQL	protein_coding	1937	2286	2325	26.1629	7.2777	7.1166
ENSG00000004766.17	VPS50	protein_coding	2373	1185	1188	12.6712	3.5247	3.4467
ENSG00000004776.13	HSPB6	protein_coding	34	134	112	1.0066	0.2800	0.2738
ENSG00000004777.18	ARHGAP33	protein_coding	2242	1244	1216	21.7562	6.0519	5.9179
ENSG00000004779.10	NDUFAB1	protein_coding	3299	1632	1668	108.7791	30.2590	29.5889
ENSG00000004799.8	PDK4	protein_coding	1198	618	580	13.4571	3.7434	3.6605
ENSG00000004809.14	SLC22A16	protein_coding	7	4	4	0.0915	0.0254	0.0249
ENSG00000004838.14	ZMYND10	protein_coding	683	453	425	12.0672	3.3567	3.2824
ENSG00000004846.16	ABCB5	protein_coding	7	4	3	0.0386	0.0107	0.0105
ENSG00000004848.8	ARX	protein_coding	232	128	104	3.8028	1.0578	1.0344
ENSG00000004864.14	SLC25A13	protein_coding	2024	1031	993	27.8465	7.7460	7.5745
ENSG00000004866.22	ST7	protein_coding	1294	724	744	10.1209	2.8153	2.7530
ENSG00000004897.12	CDC27	protein_coding	8037	4101	4292	60.1158	16.7224	16.3521
ENSG00000004939.15	SLC4A1	protein_coding	2	1	1	0.0199	0.0055	0.0054
ENSG00000004948.16	CALCR	protein_coding	6	4	2	0.0725	0.0202	0.0197
ENSG00000004961.15	HCCS	protein_coding	2070	1060	1010	45.0954	12.5441	12.2664
ENSG00000004975.12	DVL2	protein_coding	2452	1241	1214	23.5213	6.5429	6.3980
ENSG00000005001.10	PRSS22	protein_coding	901	508	479	19.2909	5.3661	5.2473
ENSG00000005007.13	UPF1	protein_coding	8432	4186	4246	50.2032	13.9650	13.6558
ENSG00000005020.13	SKAP2	protein_coding	1307	606	701	12.4441	3.4616	3.3849
ENSG00000005022.6	SLC25A5	protein_coding	13425	7797	7672	440.6744	122.5820	119.8677
ENSG00000005059.16	MCUB	protein_coding	1093	578	525	15.6933	4.3654	4.2687
ENSG00000005073.6	HOXA11	protein_coding	8	4	7	0.1530	0.0426	0.0416
ENSG00000005075.15	POLR2J	protein_coding	1547	802	772	58.2754	16.2104	15.8515
ENSG00000005100.13	DHX33	protein_coding	1539	830	709	13.5697	3.7747	3.6911
ENSG00000005102.14	MEOX1	protein_coding	282	146	137	5.3830	1.4974	1.4642
ENSG00000005108.16	THSD7A	protein_coding	140	68	83	0.6543	0.1820	0.1780
ENSG00000005156.12	LIG3	protein_coding	7450	5106	5170	29.4759	8.1993	8.0177
ENSG00000005175.10	RPAP3	protein_coding	4589	2292	2297	43.7823	12.1789	11.9092
ENSG00000005187.12	ACSM3	protein_coding	131	332	292	0.8904	0.2477	0.2422
ENSG00000005189.20	REXO5	protein_coding	941	501	468	11.6836	3.2500	3.1780
ENSG00000005194.15	CIAPIN1	protein_coding	2525	1284	1241	38.0972	10.5975	10.3628
ENSG00000005206.17	SPPL2B	protein_coding	2201	1100	1102	15.1429	4.2123	4.1190
ENSG00000005238.20	FAM214B	protein_coding	4015	2052	1963	32.1469	8.9423	8.7443
ENSG00000005243.10	COPZ2	protein_coding	266	137	131	7.2762	2.0240	1.9792
ENSG00000005249.13	PRKAR2B	protein_coding	7092	3593	3499	84.9355	23.6264	23.1033
ENSG00000005302.19	MSL3	protein_coding	1271	632	639	6.6335	1.8452	1.8044
ENSG00000005339.15	CREBBP	protein_coding	8380	4112	4268	27.6334	7.6868	7.5166
ENSG00000005379.17	TSPOAP1	protein_coding	1272	654	620	5.7008	1.5858	1.5507
ENSG00000005381.8	MPO	protein_coding	5	4	1	0.0724	0.0201	0.0197
ENSG00000005421.9	PON1	protein_coding	10	6	4	0.1921	0.0534	0.0523
ENSG00000005436.14	GCFC2	protein_coding	1053	824	782	9.8404	2.7373	2.6767
ENSG00000005448.17	WDR54	protein_coding	2285	1132	1156	40.8950	11.3757	11.1238
ENSG00000005469.12	CROT	protein_coding	1146	590	556	11.7107	3.2576	3.1854
ENSG00000005471.19	ABCB4	protein_coding	48	22	26	0.3170	0.0882	0.0862
ENSG00000005483.21	KMT2E	protein_coding	6040	3423	3184	30.9878	8.6199	8.4290
ENSG00000005486.17	RHBDD2	protein_coding	7391	3619	3772	157.8480	43.9084	42.9362
ENSG00000005513.10	SOX8	protein_coding	78	44	34	0.8907	0.2478	0.2423
ENSG00000005700.15	IBTK	protein_coding	7541	3809	3732	44.1465	12.2802	12.0083
ENSG00000005801.18	ZNF195	protein_coding	2149	1062	1087	9.3665	2.6055	2.5478
ENSG00000005810.18	MYCBP2	protein_coding	2646	1654	1651	8.4481	2.3500	2.2980
ENSG00000005812.11	FBXL3	protein_coding	2895	3266	3292	20.8831	5.8090	5.6804
ENSG00000005844.19	ITGAL	protein_coding	604	357	333	3.1255	0.8694	0.8502
ENSG00000005882.12	PDK2	protein_coding	2424	2360	2196	22.6152	6.2908	6.1515
ENSG00000005884.18	ITGA3	protein_coding	5393	2700	2702	28.0834	7.8119	7.6390
ENSG00000005889.16	ZFX	protein_coding	8830	4470	4363	49.8736	13.8733	13.5661
ENSG00000005893.16	LAMP2	protein_coding	11058	5616	5442	60.0203	16.6958	16.3261
ENSG00000005961.19	ITGA2B	protein_coding	507	251	256	4.5441	1.2640	1.2360
ENSG00000005981.13	ASB4	protein_coding	6	4	2	0.0665	0.0185	0.0181
ENSG00000006007.12	GDE1	protein_coding	4413	2833	2889	51.3102	14.2729	13.9569
ENSG00000006015.18	REX1BD	protein_coding	379	187	192	5.7387	1.5963	1.5610
ENSG00000006016.11	CRLF1	protein_coding	244	217	226	4.1976	1.1677	1.1418
ENSG00000006025.12	OSBPL7	protein_coding	109	56	53	0.8466	0.2355	0.2303
ENSG00000006042.12	TMEM98	protein_coding	890	467	423	8.7581	2.4362	2.3823
ENSG00000006047.13	YBX2	protein_coding	74	40	34	0.8156	0.2269	0.2219
ENSG00000006059.4	KRT33A	protein_coding	4	4	0	0.1567	0.0436	0.0426
ENSG00000006062.17	MAP3K14	protein_coding	450	328	327	4.0524	1.1273	1.1023
ENSG00000006071.15	ABCC8	protein_coding	1875	925	978	7.6029	2.1149	2.0681
ENSG00000006116.4	CACNG3	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000006118.15	TMEM132A	protein_coding	11792	6398	6151	82.7462	23.0174	22.5078
ENSG00000006125.18	AP2B1	protein_coding	59283	29825	29606	398.6255	110.8853	108.4300
ENSG00000006128.12	TAC1	protein_coding	12	10	2	0.3578	0.0995	0.0973
ENSG00000006194.10	ZNF263	protein_coding	4518	2988	3267	36.0161	10.0186	9.7967
ENSG00000006210.7	CX3CL1	protein_coding	1028	489	539	8.8040	2.4490	2.3948
ENSG00000006282.21	SPATA20	protein_coding	8470	4296	4176	81.0065	22.5335	22.0346
ENSG00000006283.18	CACNA1G	protein_coding	43	22	23	0.2181	0.0607	0.0593
ENSG00000006327.14	TNFRSF12A	protein_coding	164	88	76	4.6480	1.2929	1.2643
ENSG00000006377.11	DLX6	protein_coding	142	65	78	2.1039	0.5853	0.5723
ENSG00000006432.15	MAP3K9	protein_coding	1298	636	663	5.3491	1.4879	1.4550
ENSG00000006451.8	RALA	protein_coding	4674	2342	2332	66.6593	18.5426	18.1320
ENSG00000006453.14	BAIAP2L1	protein_coding	5782	4158	4140	61.2174	17.0288	16.6517
ENSG00000006459.11	KDM7A	protein_coding	1669	847	822	9.0841	2.5269	2.4710
ENSG00000006468.14	ETV1	protein_coding	552	280	272	2.9304	0.8151	0.7971
ENSG00000006530.18	AGK	protein_coding	1825	1051	1101	8.7083	2.4224	2.3687
ENSG00000006534.16	ALDH3B1	protein_coding	370	189	203	2.8503	0.7929	0.7753
ENSG00000006555.11	TTC22	protein_coding	22	13	9	0.1838	0.0511	0.0500
ENSG00000006576.16	PHTF2	protein_coding	3695	1851	1844	21.8139	6.0679	5.9336
ENSG00000006606.9	CCL26	protein_coding	8	7	1	0.5809	0.1616	0.1580
ENSG00000006607.14	FARP2	protein_coding	2329	1389	1333	8.2721	2.3010	2.2501
ENSG00000006611.17	USH1C	protein_coding	287	130	157	2.9872	0.8309	0.8125
ENSG00000006625.18	GGCT	protein_coding	2002	1030	972	64.1076	17.8328	17.4379
ENSG00000006634.8	DBF4	protein_coding	1271	669	665	14.1187	3.9274	3.8404
ENSG00000006638.13	TBXA2R	protein_coding	179	79	100	3.2319	0.8990	0.8791
ENSG00000006652.15	IFRD1	protein_coding	730	362	368	4.7154	1.3117	1.2826
ENSG00000006659.13	LGALS14	protein_coding	3	2	1	0.1694	0.0471	0.0461
ENSG00000006695.12	COX10	protein_coding	790	422	369	5.9686	1.6603	1.6235
ENSG00000006704.11	GTF2IRD1	protein_coding	5064	2566	2499	39.7723	11.0634	10.8185
ENSG00000006712.15	PAF1	protein_coding	6600	3504	3407	118.2042	32.8808	32.1527
ENSG00000006715.16	VPS41	protein_coding	3399	1693	1706	22.3806	6.2256	6.0877
ENSG00000006740.17	ARHGAP44	protein_coding	997	666	648	5.4591	1.5185	1.4849
ENSG00000006744.19	ELAC2	protein_coding	4082	2087	2003	29.7567	8.2774	8.0941
ENSG00000006747.15	SCIN	protein_coding	926	478	467	4.0655	1.1309	1.1059
ENSG00000006756.16	ARSD	protein_coding	8806	6003	6080	63.9741	17.7956	17.4016
ENSG00000006757.12	PNPLA4	protein_coding	2251	1139	1112	33.6843	9.3699	9.1625
ENSG00000006788.14	MYH13	protein_coding	11	22	4	0.0917	0.0255	0.0250
ENSG00000006831.10	ADIPOR2	protein_coding	15405	7779	7634	134.8505	37.5112	36.6806
ENSG00000006837.12	CDKL3	protein_coding	30	16	14	0.4863	0.1353	0.1323
ENSG00000007001.13	UPP2	protein_coding	3	1	2	0.0518	0.0144	0.0141
ENSG00000007038.11	PRSS21	protein_coding	13	7	6	0.3373	0.0938	0.0918
ENSG00000007047.15	MARK4	protein_coding	5187	2602	2586	39.7774	11.0649	10.8198
ENSG00000007062.12	PROM1	protein_coding	172	97	75	1.1773	0.3275	0.3202
ENSG00000007080.11	CCDC124	protein_coding	1340	648	692	41.1784	11.4545	11.2009
ENSG00000007129.18	CEACAM21	protein_coding	1583	799	784	40.8703	11.3689	11.1171
ENSG00000007168.14	PAFAH1B1	protein_coding	8351	5335	5112	30.9533	8.6102	8.4196
ENSG00000007171.18	NOS2	protein_coding	23	17	6	0.2669	0.0742	0.0726
ENSG00000007174.18	DNAH9	protein_coding	37	22	15	0.1115	0.0310	0.0303
ENSG00000007202.15	KIAA0100	protein_coding	19579	15291	15445	108.2502	30.1118	29.4451
ENSG00000007216.15	SLC13A2	protein_coding	1026	522	504	16.2337	4.5157	4.4157
ENSG00000007237.19	GAS7	protein_coding	748	385	363	3.7586	1.0455	1.0224
ENSG00000007255.10	TRAPPC6A	protein_coding	841	411	430	46.0096	12.7984	12.5150
ENSG00000007264.15	MATK	protein_coding	731	370	361	9.0170	2.5082	2.4527
ENSG00000007306.15	CEACAM7	protein_coding	26	15	11	0.5002	0.1391	0.1361
ENSG00000007312.13	CD79B	protein_coding	25	19	6	0.6188	0.1721	0.1683
ENSG00000007314.12	SCN4A	protein_coding	383	187	196	2.3716	0.6597	0.6451
ENSG00000007341.19	ST7L	protein_coding	1284	949	1051	8.0832	2.2485	2.1987
ENSG00000007350.17	TKTL1	protein_coding	3	2	1	0.0434	0.0121	0.0118
ENSG00000007372.24	PAX6	protein_coding	196	219	217	0.4847	0.1348	0.1319
ENSG00000007376.8	RPUSD1	protein_coding	1801	891	934	33.1990	9.2349	9.0304
ENSG00000007384.15	RHBDF1	protein_coding	1731	848	884	17.9803	5.0015	4.8908
ENSG00000007392.17	LUC7L	protein_coding	4496	2256	2241	37.1581	10.3362	10.1073
ENSG00000007402.12	CACNA2D2	protein_coding	2914	2093	1955	22.8547	6.3575	6.2167
ENSG00000007516.14	BAIAP3	protein_coding	4271	2666	2504	35.6856	9.9266	9.7068
ENSG00000007520.4	TSR3	protein_coding	1386	1092	1192	58.4671	16.2637	15.9036
ENSG00000007541.17	PIGQ	protein_coding	4288	2174	2114	27.8604	7.7499	7.5783
ENSG00000007545.16	CRAMP1	protein_coding	2054	1055	1049	12.1966	3.3927	3.3176
ENSG00000007866.22	TEAD3	protein_coding	6897	3524	3374	115.4614	32.1178	31.4066
ENSG00000007908.16	SELE	protein_coding	33	17	16	0.3673	0.1022	0.0999
ENSG00000007923.16	DNAJC11	protein_coding	1457	1293	1248	14.6310	4.0699	3.9798
ENSG00000007933.13	FMO3	protein_coding	65	32	33	0.9648	0.2684	0.2624
ENSG00000007944.15	MYLIP	protein_coding	6089	3055	3034	101.1716	28.1428	27.5197
ENSG00000007952.18	NOX1	protein_coding	103	45	58	2.0674	0.5751	0.5624
ENSG00000007968.7	E2F2	protein_coding	1259	611	649	11.7654	3.2728	3.2003
ENSG00000008018.9	PSMB1	protein_coding	6339	3147	3193	145.8134	40.5608	39.6626
ENSG00000008056.14	SYN1	protein_coding	103	82	53	1.4084	0.3918	0.3831
ENSG00000008083.14	JARID2	protein_coding	5212	2611	2603	42.6065	11.8518	11.5894
ENSG00000008086.13	CDKL5	protein_coding	1428	712	730	3.8250	1.0640	1.0404
ENSG00000008118.10	CAMK1G	protein_coding	80	34	46	1.2270	0.3413	0.3338
ENSG00000008128.23	CDK11A	protein_coding	91	49	45	0.9134	0.2541	0.2485
ENSG00000008130.15	NADK	protein_coding	5928	2979	2949	54.3234	15.1111	14.7765
ENSG00000008196.13	TFAP2B	protein_coding	28	13	15	0.2322	0.0646	0.0632
ENSG00000008197.5	TFAP2D	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000008226.20	DLEC1	protein_coding	30	631	660	0.1837	0.0511	0.0500
ENSG00000008256.16	CYTH3	protein_coding	4070	2018	2052	35.7686	9.9497	9.7294
ENSG00000008277.14	ADAM22	protein_coding	1780	904	877	7.4478	2.0718	2.0259
ENSG00000008282.9	SYPL1	protein_coding	6857	3461	3396	125.7636	34.9835	34.2089
ENSG00000008283.16	CYB561	protein_coding	27868	13993	13876	268.5912	74.7137	73.0594
ENSG00000008294.21	SPAG9	protein_coding	7400	3747	3655	31.5658	8.7806	8.5862
ENSG00000008300.17	CELSR3	protein_coding	2616	1302	1315	9.6410	2.6818	2.6224
ENSG00000008311.15	AASS	protein_coding	572	272	300	4.3812	1.2187	1.1917
ENSG00000008323.15	PLEKHG6	protein_coding	1745	866	880	20.9083	5.8161	5.6873
ENSG00000008324.12	SS18L2	protein_coding	1467	770	821	24.0153	6.6803	6.5324
ENSG00000008382.16	MPND	protein_coding	368	456	449	9.1673	2.5500	2.4936
ENSG00000008394.13	MGST1	protein_coding	190	103	87	1.3033	0.3625	0.3545
ENSG00000008405.12	CRY1	protein_coding	1320	682	677	14.0896	3.9193	3.8325
ENSG00000008438.5	PGLYRP1	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000008441.18	NFIX	protein_coding	1137	570	567	9.0187	2.5087	2.4532
ENSG00000008513.16	ST3GAL1	protein_coding	61083	30467	30616	352.2191	97.9764	95.8070
ENSG00000008516.17	MMP25	protein_coding	494	402	346	5.9386	1.6519	1.6153
ENSG00000008517.18	IL32	protein_coding	355	191	165	5.6467	1.5707	1.5359
ENSG00000008710.20	PKD1	protein_coding	4814	3232	3196	13.2578	3.6879	3.6062
ENSG00000008735.14	MAPK8IP2	protein_coding	6076	3128	2948	53.5363	14.8921	14.5624
ENSG00000008838.20	MED24	protein_coding	7771	3880	3892	56.9740	15.8484	15.4975
ENSG00000008853.17	RHOBTB2	protein_coding	770	628	616	5.9451	1.6537	1.6171
ENSG00000008869.12	HEATR5B	protein_coding	8318	4087	4231	51.5384	14.3364	14.0189
ENSG00000008952.17	SEC62	protein_coding	10012	5042	4974	64.4601	17.9308	17.5338
ENSG00000008988.11	RPS20	protein_coding	31147	16121	15027	235.0078	65.3719	63.9244
ENSG00000009307.16	CSDE1	protein_coding	60941	30276	30667	538.3515	149.7527	146.4368
ENSG00000009335.18	UBE3C	protein_coding	10658	5283	5375	59.0356	16.4219	16.0583
ENSG00000009413.16	REV3L	protein_coding	2717	1634	1638	11.1616	3.1048	3.0361
ENSG00000009694.13	TENM1	protein_coding	44	16	29	0.1742	0.0484	0.0474
ENSG00000009709.12	PAX7	protein_coding	119	52	67	0.9384	0.2610	0.2552
ENSG00000009724.17	MASP2	protein_coding	156	145	145	1.8705	0.5203	0.5088
ENSG00000009765.15	IYD	protein_coding	6	6	1	0.0296	0.0082	0.0080
ENSG00000009780.16	FAM76A	protein_coding	623	303	320	7.8595	2.1863	2.1379
ENSG00000009790.15	TRAF3IP3	protein_coding	103	156	151	0.6784	0.1887	0.1845
ENSG00000009830.12	POMT2	protein_coding	1612	809	803	8.2223	2.2872	2.2366
ENSG00000009844.16	VTA1	protein_coding	2484	1197	1287	17.4690	4.8593	4.7517
ENSG00000009950.16	MLXIPL	protein_coding	308	175	133	3.2650	0.9082	0.8881
ENSG00000009954.11	BAZ1B	protein_coding	17304	8518	8787	125.1053	34.8004	34.0298
ENSG00000010017.13	RANBP9	protein_coding	8839	5990	5769	124.7006	34.6878	33.9198
ENSG00000010030.14	ETV7	protein_coding	49	23	26	1.0535	0.2931	0.2866
ENSG00000010072.16	SPRTN	protein_coding	903	533	492	7.8042	2.1709	2.1228
ENSG00000010165.20	EEF1AKNMT	protein_coding	4795	2482	2313	63.8867	17.7713	17.3778
ENSG00000010219.13	DYRK4	protein_coding	1525	736	789	11.0349	3.0696	3.0016
ENSG00000010244.19	ZNF207	protein_coding	12837	6442	6395	41.4234	11.5227	11.2676
ENSG00000010256.11	UQCRC1	protein_coding	10248	5063	5185	163.2603	45.4139	44.4084
ENSG00000010270.14	STARD3NL	protein_coding	1681	828	853	19.8434	5.5198	5.3976
ENSG00000010278.15	CD9	protein_coding	15742	7915	7827	137.8478	38.3450	37.4959
ENSG00000010282.15	HHATL	protein_coding	2	1	1	0.0353	0.0098	0.0096
ENSG00000010292.13	NCAPD2	protein_coding	16119	8481	8601	127.1650	35.3734	34.5901
ENSG00000010295.20	IFFO1	protein_coding	299	156	143	3.0863	0.8585	0.8395
ENSG00000010310.9	GIPR	protein_coding	1036	527	511	10.4321	2.9019	2.8376
ENSG00000010318.21	PHF7	protein_coding	1260	631	629	19.1183	5.3181	5.2004
ENSG00000010319.7	SEMA3G	protein_coding	821	411	411	8.3032	2.3097	2.2585
ENSG00000010322.16	NISCH	protein_coding	11284	5592	5692	63.5584	17.6800	17.2885
ENSG00000010327.10	STAB1	protein_coding	1846	1083	1189	8.8992	2.4755	2.4207
ENSG00000010361.14	FUZ	protein_coding	1594	1334	1335	27.5524	7.6642	7.4945
ENSG00000010379.16	SLC6A13	protein_coding	19	8	12	0.2286	0.0636	0.0622
ENSG00000010404.18	IDS	protein_coding	542	286	256	2.9767	0.8280	0.8097
ENSG00000010438.17	PRSS3	protein_coding	5	5	6	0.1791	0.0498	0.0487
ENSG00000010539.12	ZNF200	protein_coding	1045	582	537	7.1139	1.9789	1.9350
ENSG00000010610.10	CD4	protein_coding	993	515	478	11.1225	3.0939	3.0254
ENSG00000010626.15	LRRC23	protein_coding	1678	822	856	28.0635	7.8064	7.6335
ENSG00000010671.16	BTK	protein_coding	134	58	76	1.4950	0.4159	0.4067
ENSG00000010704.18	HFE	protein_coding	244	141	106	2.1946	0.6105	0.5970
ENSG00000010803.16	SCMH1	protein_coding	3542	2099	1891	40.6551	11.3090	11.0586
ENSG00000010810.17	FYN	protein_coding	1215	589	626	8.3682	2.3278	2.2762
ENSG00000010818.10	HIVEP2	protein_coding	1079	585	594	5.1689	1.4378	1.4060
ENSG00000010932.17	FMO1	protein_coding	905	476	432	12.8245	3.5674	3.4884
ENSG00000011007.12	ELOA	protein_coding	3121	2175	2055	29.5501	8.2199	8.0379
ENSG00000011009.11	LYPLA2	protein_coding	2051	984	1067	51.8004	14.4093	14.0902
ENSG00000011021.23	CLCN6	protein_coding	1101	570	557	6.8761	1.9127	1.8704
ENSG00000011028.14	MRC2	protein_coding	1686	973	977	13.0569	3.6320	3.5516
ENSG00000011052.21	NME1-NME2	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000011083.9	SLC6A7	protein_coding	3	1	2	0.0358	0.0100	0.0097
ENSG00000011105.14	TSPAN9	protein_coding	3187	1603	1584	23.5588	6.5533	6.4082
ENSG00000011114.15	BTBD7	protein_coding	2650	1334	1316	11.9353	3.3200	3.2465
ENSG00000011132.12	APBA3	protein_coding	527	322	312	4.8069	1.3371	1.3075
ENSG00000011143.19	MKS1	protein_coding	2573	1366	1446	11.6378	3.2373	3.1656
ENSG00000011198.10	ABHD5	protein_coding	3203	1596	1611	21.6859	6.0323	5.8988
ENSG00000011201.12	ANOS1	protein_coding	803	393	410	5.7875	1.6099	1.5743
ENSG00000011243.18	AKAP8L	protein_coding	2145	1776	1801	21.5567	5.9964	5.8636
ENSG00000011258.16	MBTD1	protein_coding	2749	1410	1340	19.5318	5.4331	5.3128
ENSG00000011260.14	UTP18	protein_coding	4116	2068	2049	77.7254	21.6208	21.1421
ENSG00000011275.19	RNF216	protein_coding	4782	2392	2390	32.2184	8.9622	8.7637
ENSG00000011295.16	TTC19	protein_coding	4441	2297	2215	37.4431	10.4155	10.1849
ENSG00000011304.22	PTBP1	protein_coding	21365	10567	10802	144.9977	40.3339	39.4408
ENSG00000011332.19	DPF1	protein_coding	288	147	146	3.0626	0.8519	0.8330
ENSG00000011347.10	SYT7	protein_coding	20286	10288	9998	137.1098	38.1397	37.2952
ENSG00000011376.12	LARS2	protein_coding	2308	1209	1101	9.4952	2.6413	2.5828
ENSG00000011405.13	PIK3C2A	protein_coding	5929	2885	3045	32.8805	9.1463	8.9438
ENSG00000011422.12	PLAUR	protein_coding	582	283	300	6.6652	1.8541	1.8130
ENSG00000011426.11	ANLN	protein_coding	3852	1963	1979	32.7858	9.1200	8.9181
ENSG00000011451.21	WIZ	protein_coding	3122	1529	1593	15.8768	4.4164	4.3186
ENSG00000011454.18	RABGAP1	protein_coding	10158	5076	5087	67.7236	18.8386	18.4215
ENSG00000011465.18	DCN	protein_coding	11509	5926	5583	45.3945	12.6274	12.3478
ENSG00000011478.13	QPCTL	protein_coding	1296	665	635	23.4164	6.5137	6.3695
ENSG00000011485.15	PPP5C	protein_coding	5357	2965	2834	38.5719	10.7295	10.4919
