# gene-model: GENCODE v36
gene_id	gene_name	gene_type	unstranded	stranded_first	stranded_second	tpm_unstranded	fpkm_unstranded	fpkm_uq_unstranded
N_unmapped			1358021	1358021	1358021			
N_multimapping			2171738	2171738	2171738			
N_noFeature			1095035	14091004	14073433			
N_ambiguous			2550793	629244	628048			
ENSG00000000003.15	TSPAN6	protein_coding	427	201	226	14.4021	3.9243	3.6890
ENSG00000000005.6	TNMD	protein_coding	5	2	3	0.5183	0.1412	0.1328
ENSG00000000419.13	DPM1	protein_coding	894	435	459	113.3185	30.8770	29.0259
ENSG00000000457.14	SCYL3	protein_coding	537	398	389	11.9362	3.2524	3.0574
ENSG00000000460.17	C1orf112	protein_coding	208	229	255	5.3304	1.4524	1.3654
ENSG00000000938.13	FGR	protein_coding	693	339	354	31.3495	8.5421	8.0300
ENSG00000000971.16	CFH	protein_coding	1873	969	904	35.9092	9.7845	9.1979
ENSG00000001036.14	FUCA2	protein_coding	606	492	523	32.8538	8.9520	8.4153
ENSG00000001084.13	GCLC	protein_coding	734	424	456	13.0305	3.5505	3.3377
ENSG00000001167.14	NFYA	protein_coding	1322	752	711	53.0717	14.4610	13.5940
ENSG00000001460.18	STPG1	protein_coding	287	152	167	5.1591	1.4057	1.3215
ENSG00000001461.17	NIPAL3	protein_coding	1350	704	678	21.9817	5.9896	5.6305
ENSG00000001497.18	LAS1L	protein_coding	1238	586	656	15.0860	4.1106	3.8642
ENSG00000001561.7	ENPP4	protein_coding	649	292	357	21.3808	5.8258	5.4766
ENSG00000001617.12	SEMA3F	protein_coding	3194	1564	1637	101.2554	27.5900	25.9360
ENSG00000001626.16	CFTR	protein_coding	6	3	3	0.0923	0.0252	0.0237
ENSG00000001629.10	ANKIB1	protein_coding	1794	918	882	37.1456	10.1214	9.5146
ENSG00000001630.17	CYP51A1	protein_coding	87	50	38	3.7717	1.0277	0.9661
ENSG00000001631.16	KRIT1	protein_coding	96	56	44	2.3674	0.6451	0.6064
ENSG00000002016.18	RAD52	protein_coding	157	74	83	5.3342	1.4535	1.3663
ENSG00000002079.14	MYH16	transcribed_unitary_pseudogene	2	2	0	0.0485	0.0132	0.0124
ENSG00000002330.14	BAD	protein_coding	209	407	428	18.7210	5.1011	4.7953
ENSG00000002549.12	LAP3	protein_coding	4650	2354	2298	187.9566	51.2144	48.1440
ENSG00000002586.20	CD99	protein_coding	4603	2095	2508	144.9620	39.4992	37.1312
ENSG00000002586.20_PAR_Y	CD99	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000002587.10	HS3ST1	protein_coding	72	35	37	1.4816	0.4037	0.3795
ENSG00000002726.21	AOC1	protein_coding	22	11	11	0.8890	0.2422	0.2277
ENSG00000002745.13	WNT16	protein_coding	7	5	2	0.3281	0.0894	0.0840
ENSG00000002746.15	HECW1	protein_coding	12	7	6	0.1317	0.0359	0.0337
ENSG00000002822.15	MAD1L1	protein_coding	26	10	16	0.5502	0.1499	0.1409
ENSG00000002834.18	LASP1	protein_coding	11784	6993	7084	255.3272	69.5715	65.4006
ENSG00000002919.15	SNX11	protein_coding	662	332	333	24.5055	6.6772	6.2769
ENSG00000002933.9	TMEM176A	protein_coding	1035	543	496	45.5414	12.4091	11.6652
ENSG00000003056.8	M6PR	protein_coding	3108	2014	1773	132.6363	36.1407	33.9740
ENSG00000003096.14	KLHL13	protein_coding	474	234	240	10.3850	2.8297	2.6601
ENSG00000003137.8	CYP26B1	protein_coding	105	56	49	3.2032	0.8728	0.8205
ENSG00000003147.19	ICA1	protein_coding	1430	835	790	44.8043	12.2083	11.4764
ENSG00000003249.15	DBNDD1	protein_coding	655	326	335	22.4586	6.1195	5.7526
ENSG00000003393.15	ALS2	protein_coding	776	395	382	11.3740	3.0992	2.9134
ENSG00000003400.15	CASP10	protein_coding	406	197	209	8.1935	2.2326	2.0987
ENSG00000003402.20	CFLAR	protein_coding	4110	2345	2444	27.9728	7.6220	7.1651
ENSG00000003436.16	TFPI	protein_coding	788	442	419	10.2918	2.8043	2.6362
ENSG00000003509.16	NDUFAF7	protein_coding	237	167	209	9.9313	2.7061	2.5439
ENSG00000003756.17	RBM5	protein_coding	1494	1071	1031	22.0692	6.0134	5.6529
ENSG00000003987.14	MTMR7	protein_coding	135	183	199	2.9812	0.8123	0.7636
ENSG00000003989.18	SLC7A2	protein_coding	15367	7683	7685	297.4115	81.0386	76.1803
ENSG00000004059.11	ARF5	protein_coding	1373	681	709	115.1008	31.3626	29.4824
ENSG00000004139.14	SARM1	protein_coding	291	874	887	4.0091	1.0924	1.0269
ENSG00000004142.12	POLDIP2	protein_coding	2445	1374	1406	140.1000	38.1744	35.8858
ENSG00000004399.13	PLXND1	protein_coding	4931	2411	2521	78.9376	21.5089	20.2194
ENSG00000004455.17	AK2	protein_coding	3118	1599	1543	49.5617	13.5046	12.6949
ENSG00000004468.13	CD38	protein_coding	629	313	316	14.0342	3.8240	3.5948
ENSG00000004478.8	FKBP4	protein_coding	4411	2882	2799	130.7090	35.6156	33.4804
ENSG00000004487.17	KDM1A	protein_coding	2624	1289	1335	73.7965	20.1080	18.9025
ENSG00000004534.15	RBM6	protein_coding	1714	861	853	35.9268	9.7893	9.2024
ENSG00000004660.15	CAMKK1	protein_coding	235	128	107	4.8370	1.3180	1.2390
ENSG00000004700.16	RECQL	protein_coding	1376	1141	1175	55.7073	15.1791	14.2691
ENSG00000004766.17	VPS50	protein_coding	484	247	237	7.7465	2.1108	1.9842
ENSG00000004776.13	HSPB6	protein_coding	46	160	152	4.0822	1.1123	1.0456
ENSG00000004777.18	ARHGAP33	protein_coding	225	111	131	6.5444	1.7832	1.6763
ENSG00000004779.10	NDUFAB1	protein_coding	1103	496	607	109.0122	29.7036	27.9229
ENSG00000004799.8	PDK4	protein_coding	2374	1174	1200	79.9306	21.7795	20.4738
ENSG00000004809.14	SLC22A16	protein_coding	2	2	0	0.0783	0.0213	0.0201
ENSG00000004838.14	ZMYND10	protein_coding	361	211	218	19.1175	5.2091	4.8968
ENSG00000004846.16	ABCB5	protein_coding	40	30	10	0.6611	0.1801	0.1693
ENSG00000004848.8	ARX	protein_coding	3	1	2	0.1474	0.0402	0.0378
ENSG00000004864.14	SLC25A13	protein_coding	314	154	160	12.9487	3.5283	3.3167
ENSG00000004866.22	ST7	protein_coding	324	184	204	7.5957	2.0697	1.9456
ENSG00000004897.12	CDC27	protein_coding	1666	874	889	37.3514	10.1775	9.5673
ENSG00000004939.15	SLC4A1	protein_coding	2	0	2	0.0597	0.0163	0.0153
ENSG00000004948.16	CALCR	protein_coding	9	4	5	0.3261	0.0889	0.0835
ENSG00000004961.15	HCCS	protein_coding	567	294	273	37.0238	10.0882	9.4834
ENSG00000004975.12	DVL2	protein_coding	646	338	309	18.5742	5.0611	4.7577
ENSG00000005001.10	PRSS22	protein_coding	330	172	174	21.1777	5.7705	5.4245
ENSG00000005007.13	UPF1	protein_coding	3797	1885	1913	67.7608	18.4634	17.3565
ENSG00000005020.13	SKAP2	protein_coding	1550	814	736	44.2340	12.0529	11.3303
ENSG00000005022.6	SLC25A5	protein_coding	5116	3082	2992	503.3508	137.1529	128.9304
ENSG00000005059.16	MCUB	protein_coding	631	309	329	27.1557	7.3994	6.9558
ENSG00000005073.6	HOXA11	protein_coding	5	1	4	0.2866	0.0781	0.0734
ENSG00000005075.15	POLR2J	protein_coding	342	169	178	38.6151	10.5218	9.8910
ENSG00000005100.13	DHX33	protein_coding	520	276	244	13.7426	3.7446	3.5201
ENSG00000005102.14	MEOX1	protein_coding	269	142	127	15.3908	4.1937	3.9423
ENSG00000005108.16	THSD7A	protein_coding	317	170	173	4.4409	1.2100	1.1375
ENSG00000005156.12	LIG3	protein_coding	1323	866	888	15.6894	4.2751	4.0188
ENSG00000005175.10	RPAP3	protein_coding	872	429	443	24.9364	6.7947	6.3873
ENSG00000005187.12	ACSM3	protein_coding	92	164	137	1.8742	0.5107	0.4801
ENSG00000005189.20	REXO5	protein_coding	153	81	83	5.6940	1.5515	1.4585
ENSG00000005194.15	CIAPIN1	protein_coding	795	408	387	35.9530	9.7965	9.2092
ENSG00000005206.17	SPPL2B	protein_coding	706	377	329	14.5589	3.9670	3.7292
ENSG00000005238.20	FAM214B	protein_coding	707	339	368	16.9672	4.6232	4.3460
ENSG00000005243.10	COPZ2	protein_coding	269	127	142	22.0552	6.0096	5.6493
ENSG00000005249.13	PRKAR2B	protein_coding	614	304	310	22.0407	6.0056	5.6456
ENSG00000005302.19	MSL3	protein_coding	1019	522	497	15.9406	4.3435	4.0831
ENSG00000005339.15	CREBBP	protein_coding	6074	2995	3079	60.0347	16.3582	15.3775
ENSG00000005379.17	TSPOAP1	protein_coding	359	188	179	4.8226	1.3141	1.2353
ENSG00000005381.8	MPO	protein_coding	6	2	4	0.2603	0.0709	0.0667
ENSG00000005421.9	PON1	protein_coding	1	0	1	0.0576	0.0157	0.0147
ENSG00000005436.14	GCFC2	protein_coding	415	316	297	11.6243	3.1674	2.9775
ENSG00000005448.17	WDR54	protein_coding	377	191	188	20.2238	5.5106	5.1802
ENSG00000005469.12	CROT	protein_coding	454	242	212	13.9056	3.7890	3.5618
ENSG00000005471.19	ABCB4	protein_coding	73	37	36	1.4452	0.3938	0.3702
ENSG00000005483.21	KMT2E	protein_coding	2647	1420	1500	40.7048	11.0912	10.4263
ENSG00000005486.17	RHBDD2	protein_coding	1400	697	703	89.6191	24.4194	22.9554
ENSG00000005513.10	SOX8	protein_coding	23	14	9	0.7872	0.2145	0.2016
ENSG00000005700.15	IBTK	protein_coding	2530	1256	1274	44.3940	12.0965	11.3713
ENSG00000005801.18	ZNF195	protein_coding	477	239	238	6.2315	1.6980	1.5962
ENSG00000005810.18	MYCBP2	protein_coding	4457	2804	2896	42.6527	11.6220	10.9252
ENSG00000005812.11	FBXL3	protein_coding	1700	1504	1360	36.7563	10.0153	9.4149
ENSG00000005844.19	ITGAL	protein_coding	2888	1695	1766	44.7935	12.2053	11.4736
ENSG00000005882.12	PDK2	protein_coding	484	438	413	13.5347	3.6879	3.4668
ENSG00000005884.18	ITGA3	protein_coding	2092	1009	1084	32.6526	8.8972	8.3638
ENSG00000005889.16	ZFX	protein_coding	1512	769	743	25.5975	6.9748	6.5567
ENSG00000005893.16	LAMP2	protein_coding	6459	3151	3308	105.0808	28.6324	26.9158
ENSG00000005961.19	ITGA2B	protein_coding	5	1	4	0.1343	0.0366	0.0344
ENSG00000005981.13	ASB4	protein_coding	5	1	4	0.1661	0.0453	0.0425
ENSG00000006007.12	GDE1	protein_coding	4229	2540	2541	147.3818	40.1585	37.7510
ENSG00000006015.18	REX1BD	protein_coding	376	194	182	17.0647	4.6498	4.3710
ENSG00000006016.11	CRLF1	protein_coding	27	72	69	1.3922	0.3794	0.3566
ENSG00000006025.12	OSBPL7	protein_coding	352	184	169	8.1944	2.2328	2.0989
ENSG00000006042.12	TMEM98	protein_coding	790	392	398	23.3014	6.3492	5.9685
ENSG00000006047.13	YBX2	protein_coding	55	22	33	1.8170	0.4951	0.4654
ENSG00000006059.4	KRT33A	protein_coding	1	1	0	0.1174	0.0320	0.0301
ENSG00000006062.17	MAP3K14	protein_coding	978	620	681	26.3985	7.1931	6.7618
ENSG00000006071.15	ABCC8	protein_coding	91	43	51	1.1060	0.3014	0.2833
ENSG00000006116.4	CACNG3	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000006118.15	TMEM132A	protein_coding	2371	1261	1252	49.8688	13.5882	12.7736
ENSG00000006125.18	AP2B1	protein_coding	11735	5892	5857	236.5128	64.4449	60.5814
ENSG00000006128.12	TAC1	protein_coding	63	37	26	5.6300	1.5341	1.4421
ENSG00000006194.10	ZNF263	protein_coding	1508	1033	1039	36.0320	9.8180	9.2294
ENSG00000006210.7	CX3CL1	protein_coding	1805	908	897	46.3342	12.6251	11.8682
ENSG00000006282.21	SPATA20	protein_coding	1274	631	644	36.5210	9.9512	9.3546
ENSG00000006283.18	CACNA1G	protein_coding	51	23	31	0.7755	0.2113	0.1986
ENSG00000006327.14	TNFRSF12A	protein_coding	2372	1232	1141	201.4984	54.9042	51.6127
ENSG00000006377.11	DLX6	protein_coding	2	1	1	0.0888	0.0242	0.0228
ENSG00000006432.15	MAP3K9	protein_coding	702	364	338	8.6711	2.3627	2.2211
ENSG00000006451.8	RALA	protein_coding	2281	1156	1126	97.5066	26.5686	24.9758
ENSG00000006453.14	BAIAP2L1	protein_coding	197	151	153	6.2517	1.7035	1.6013
ENSG00000006459.11	KDM7A	protein_coding	1562	813	749	25.4825	6.9435	6.5272
ENSG00000006468.14	ETV1	protein_coding	469	229	240	7.4627	2.0334	1.9115
ENSG00000006530.18	AGK	protein_coding	465	280	258	6.6506	1.8122	1.7035
ENSG00000006534.16	ALDH3B1	protein_coding	456	220	242	10.5289	2.8689	2.6969
ENSG00000006555.11	TTC22	protein_coding	147	71	76	3.6802	1.0028	0.9427
ENSG00000006576.16	PHTF2	protein_coding	690	338	352	12.2097	3.3269	3.1274
ENSG00000006606.9	CCL26	protein_coding	1	1	0	0.2176	0.0593	0.0557
ENSG00000006607.14	FARP2	protein_coding	1225	669	652	13.0413	3.5535	3.3404
ENSG00000006611.17	USH1C	protein_coding	5	1	4	0.1560	0.0425	0.0400
ENSG00000006625.18	GGCT	protein_coding	862	454	408	82.7351	22.5436	21.1921
ENSG00000006634.8	DBF4	protein_coding	249	141	137	8.2906	2.2590	2.1236
ENSG00000006638.13	TBXA2R	protein_coding	58	31	27	3.1389	0.8553	0.8040
ENSG00000006652.15	IFRD1	protein_coding	119	73	46	2.3040	0.6278	0.5902
ENSG00000006659.13	LGALS14	protein_coding	3	2	1	0.5077	0.1383	0.1300
ENSG00000006695.12	COX10	protein_coding	304	168	136	6.8842	1.8758	1.7634
ENSG00000006704.11	GTF2IRD1	protein_coding	553	270	284	13.0181	3.5472	3.3345
ENSG00000006712.15	PAF1	protein_coding	1936	998	985	103.9276	28.3182	26.6205
ENSG00000006715.16	VPS41	protein_coding	2281	1117	1164	45.0176	12.2664	11.5310
ENSG00000006740.17	ARHGAP44	protein_coding	130	77	87	2.1336	0.5814	0.5465
ENSG00000006744.19	ELAC2	protein_coding	1439	729	713	31.4419	8.5673	8.0537
ENSG00000006747.15	SCIN	protein_coding	294	144	163	3.8689	1.0542	0.9910
ENSG00000006756.16	ARSD	protein_coding	1938	1253	1277	42.2004	11.4987	10.8094
ENSG00000006757.12	PNPLA4	protein_coding	1001	487	514	44.8976	12.2337	11.5003
ENSG00000006788.14	MYH13	protein_coding	19	25	16	0.4750	0.1294	0.1217
ENSG00000006831.10	ADIPOR2	protein_coding	3397	1687	1714	89.1298	24.2861	22.8301
ENSG00000006837.12	CDKL3	protein_coding	11	4	7	0.5344	0.1456	0.1369
ENSG00000007001.13	UPP2	protein_coding	6	2	4	0.3104	0.0846	0.0795
ENSG00000007038.11	PRSS21	protein_coding	54	24	30	4.2001	1.1444	1.0758
ENSG00000007047.15	MARK4	protein_coding	1409	687	722	32.3868	8.8248	8.2957
ENSG00000007062.12	PROM1	protein_coding	335	162	173	6.8731	1.8728	1.7605
ENSG00000007080.11	CCDC124	protein_coding	947	492	455	87.2270	23.7676	22.3427
ENSG00000007129.18	CEACAM21	protein_coding	97	49	48	7.5065	2.0454	1.9227
ENSG00000007168.14	PAFAH1B1	protein_coding	3202	1929	1871	35.5735	9.6931	9.1119
ENSG00000007171.18	NOS2	protein_coding	22	16	6	0.7651	0.2085	0.1960
ENSG00000007174.18	DNAH9	protein_coding	8	3	6	0.0722	0.0197	0.0185
ENSG00000007202.15	KIAA0100	protein_coding	5728	4318	4336	94.9244	25.8650	24.3143
ENSG00000007216.15	SLC13A2	protein_coding	44	20	24	2.0867	0.5686	0.5345
ENSG00000007237.19	GAS7	protein_coding	3857	1967	1890	58.0914	15.8287	14.8798
ENSG00000007255.10	TRAPPC6A	protein_coding	556	268	288	91.1725	24.8427	23.3533
ENSG00000007264.15	MATK	protein_coding	349	176	173	12.9034	3.5159	3.3051
ENSG00000007306.15	CEACAM7	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000007312.13	CD79B	protein_coding	263	146	117	19.5136	5.3171	4.9983
ENSG00000007314.12	SCN4A	protein_coding	88	49	39	1.6333	0.4450	0.4184
ENSG00000007341.19	ST7L	protein_coding	299	232	219	5.6419	1.5373	1.4451
ENSG00000007350.17	TKTL1	protein_coding	5	3	2	0.2169	0.0591	0.0556
ENSG00000007372.24	PAX6	protein_coding	0	17	18	0.0000	0.0000	0.0000
ENSG00000007376.8	RPUSD1	protein_coding	724	375	357	40.0024	10.8998	10.2464
ENSG00000007384.15	RHBDF1	protein_coding	1356	720	637	42.2178	11.5035	10.8138
ENSG00000007392.17	LUC7L	protein_coding	964	491	473	23.8803	6.5069	6.1168
ENSG00000007402.12	CACNA2D2	protein_coding	258	175	219	6.0652	1.6526	1.5536
ENSG00000007516.14	BAIAP3	protein_coding	1037	674	715	25.9704	7.0764	6.6522
ENSG00000007520.4	TSR3	protein_coding	706	517	541	89.2668	24.3234	22.8652
ENSG00000007541.17	PIGQ	protein_coding	1358	633	725	26.4465	7.2061	6.7741
ENSG00000007545.16	CRAMP1	protein_coding	894	488	487	15.9115	4.3356	4.0756
ENSG00000007866.22	TEAD3	protein_coding	987	519	468	49.5257	13.4947	12.6857
ENSG00000007908.16	SELE	protein_coding	292	129	163	9.7414	2.6543	2.4952
ENSG00000007923.16	DNAJC11	protein_coding	867	702	677	26.0957	7.1106	6.6843
ENSG00000007933.13	FMO3	protein_coding	56	27	29	2.4913	0.6788	0.6381
ENSG00000007944.15	MYLIP	protein_coding	1089	533	556	54.2347	14.7779	13.8919
ENSG00000007952.18	NOX1	protein_coding	16	6	10	0.9626	0.2623	0.2466
ENSG00000007968.7	E2F2	protein_coding	150	71	79	4.2016	1.1448	1.0762
ENSG00000008018.9	PSMB1	protein_coding	3202	1613	1589	220.7672	60.1546	56.5483
ENSG00000008056.14	SYN1	protein_coding	25	18	22	1.0246	0.2792	0.2624
ENSG00000008083.14	JARID2	protein_coding	1564	796	768	38.3217	10.4419	9.8159
ENSG00000008086.13	CDKL5	protein_coding	642	315	328	5.1543	1.4045	1.3203
ENSG00000008118.10	CAMK1G	protein_coding	6	3	3	0.2758	0.0752	0.0707
ENSG00000008128.23	CDK11A	protein_coding	25	10	15	0.7522	0.2050	0.1927
ENSG00000008130.15	NADK	protein_coding	1868	897	972	51.3089	13.9806	13.1425
ENSG00000008196.13	TFAP2B	protein_coding	1019	477	542	25.3289	6.9016	6.4879
ENSG00000008197.5	TFAP2D	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000008226.20	DLEC1	protein_coding	24	312	245	0.4404	0.1200	0.1128
ENSG00000008256.16	CYTH3	protein_coding	1861	911	950	49.0219	13.3575	12.5567
ENSG00000008277.14	ADAM22	protein_coding	372	176	196	4.6654	1.2712	1.1950
ENSG00000008282.9	SYPL1	protein_coding	2588	1301	1287	142.2727	38.7664	36.4423
ENSG00000008283.16	CYB561	protein_coding	2001	945	1057	57.8056	15.7508	14.8066
ENSG00000008294.21	SPAG9	protein_coding	2380	1213	1167	30.4298	8.2915	7.7944
ENSG00000008300.17	CELSR3	protein_coding	147	72	75	1.6238	0.4425	0.4159
ENSG00000008311.15	AASS	protein_coding	405	218	187	9.2980	2.5335	2.3816
ENSG00000008323.15	PLEKHG6	protein_coding	355	179	176	12.7494	3.4739	3.2657
ENSG00000008324.12	SS18L2	protein_coding	442	255	244	21.6879	5.9095	5.5552
ENSG00000008382.16	MPND	protein_coding	306	300	316	22.8481	6.2256	5.8524
ENSG00000008394.13	MGST1	protein_coding	4198	2100	2099	86.3141	23.5188	22.1089
ENSG00000008405.12	CRY1	protein_coding	1112	562	609	35.5767	9.6939	9.1128
ENSG00000008438.5	PGLYRP1	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000008441.18	NFIX	protein_coding	2254	1137	1118	53.5890	14.6019	13.7265
ENSG00000008513.16	ST3GAL1	protein_coding	3254	1618	1636	56.2402	15.3243	14.4056
ENSG00000008516.17	MMP25	protein_coding	138	117	125	4.9724	1.3549	1.2737
ENSG00000008517.18	IL32	protein_coding	1710	831	879	81.5262	22.2142	20.8825
ENSG00000008710.20	PKD1	protein_coding	2779	1754	1671	22.9398	6.2506	5.8759
ENSG00000008735.14	MAPK8IP2	protein_coding	402	209	193	10.6168	2.8929	2.7194
ENSG00000008838.20	MED24	protein_coding	1898	951	947	41.7093	11.3649	10.6836
ENSG00000008853.17	RHOBTB2	protein_coding	570	520	513	13.1910	3.5943	3.3788
ENSG00000008869.12	HEATR5B	protein_coding	1624	844	780	30.1602	8.2181	7.7254
ENSG00000008952.17	SEC62	protein_coding	4051	1999	2052	78.1752	21.3012	20.0241
ENSG00000008988.11	RPS20	protein_coding	19997	10165	9832	452.2386	123.2259	115.8383
ENSG00000009307.16	CSDE1	protein_coding	23458	11887	11571	621.1322	169.2459	159.0995
ENSG00000009335.18	UBE3C	protein_coding	2169	1101	1068	36.0110	9.8123	9.2240
ENSG00000009413.16	REV3L	protein_coding	1337	754	745	16.4629	4.4858	4.2169
ENSG00000009694.13	TENM1	protein_coding	33	15	19	0.3915	0.1067	0.1003
ENSG00000009709.12	PAX7	protein_coding	1	1	0	0.0236	0.0064	0.0061
ENSG00000009724.17	MASP2	protein_coding	34	19	36	1.2219	0.3330	0.3130
ENSG00000009765.15	IYD	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000009780.16	FAM76A	protein_coding	407	179	228	15.3900	4.1935	3.9421
ENSG00000009790.15	TRAF3IP3	protein_coding	567	420	413	11.1931	3.0499	2.8671
ENSG00000009830.12	POMT2	protein_coding	595	299	296	9.0967	2.4787	2.3301
ENSG00000009844.16	VTA1	protein_coding	1373	692	681	28.9417	7.8860	7.4133
ENSG00000009950.16	MLXIPL	protein_coding	39	17	22	1.2392	0.3377	0.3174
ENSG00000009954.11	BAZ1B	protein_coding	2855	1405	1451	61.8688	16.8580	15.8474
ENSG00000010017.13	RANBP9	protein_coding	1297	902	796	54.8456	14.9443	14.0484
ENSG00000010030.14	ETV7	protein_coding	256	120	138	16.4979	4.4954	4.2259
ENSG00000010072.16	SPRTN	protein_coding	390	258	236	10.1028	2.7528	2.5878
ENSG00000010165.20	EEF1AKNMT	protein_coding	1121	566	555	44.7676	12.1983	11.4670
ENSG00000010219.13	DYRK4	protein_coding	303	155	148	6.5717	1.7907	1.6833
ENSG00000010244.19	ZNF207	protein_coding	2835	1400	1435	27.4203	7.4715	7.0236
ENSG00000010256.11	UQCRC1	protein_coding	2670	1351	1319	127.4939	34.7395	32.6568
ENSG00000010270.14	STARD3NL	protein_coding	937	446	491	33.1531	9.0336	8.4920
ENSG00000010278.15	CD9	protein_coding	12352	6123	6231	324.2006	88.3381	83.0421
ENSG00000010282.15	HHATL	protein_coding	2	1	1	0.1060	0.0289	0.0271
ENSG00000010292.13	NCAPD2	protein_coding	2564	1336	1369	60.6296	16.5203	15.5299
ENSG00000010295.20	IFFO1	protein_coding	442	215	228	13.6750	3.7262	3.5028
ENSG00000010310.9	GIPR	protein_coding	77	37	41	2.3240	0.6332	0.5953
ENSG00000010318.21	PHF7	protein_coding	174	77	97	7.9134	2.1562	2.0270
ENSG00000010319.7	SEMA3G	protein_coding	878	431	447	26.6153	7.2521	6.8174
ENSG00000010322.16	NISCH	protein_coding	2956	1431	1525	49.9058	13.5983	12.7831
ENSG00000010327.10	STAB1	protein_coding	2402	1289	1291	34.7080	9.4572	8.8903
ENSG00000010361.14	FUZ	protein_coding	289	252	249	14.9729	4.0798	3.8352
ENSG00000010379.16	SLC6A13	protein_coding	1	1	0	0.0361	0.0098	0.0092
ENSG00000010404.18	IDS	protein_coding	325	172	153	5.3500	1.4578	1.3704
ENSG00000010438.17	PRSS3	protein_coding	1	0	1	0.1074	0.0293	0.0275
ENSG00000010539.12	ZNF200	protein_coding	515	262	288	10.5083	2.8633	2.6916
ENSG00000010610.10	CD4	protein_coding	5102	2574	2529	171.2900	46.6731	43.8750
ENSG00000010626.15	LRRC23	protein_coding	385	182	203	19.2995	5.2587	4.9435
ENSG00000010671.16	BTK	protein_coding	562	264	298	18.7939	5.1209	4.8139
ENSG00000010704.18	HFE	protein_coding	314	145	169	8.4651	2.3066	2.1683
ENSG00000010803.16	SCMH1	protein_coding	1097	623	615	37.7407	10.2836	9.6671
ENSG00000010810.17	FYN	protein_coding	2914	1410	1505	60.1566	16.3915	15.4088
ENSG00000010818.10	HIVEP2	protein_coding	2260	1158	1212	32.4508	8.8422	8.3121
ENSG00000010932.17	FMO1	protein_coding	237	119	118	10.0664	2.7429	2.5785
ENSG00000011007.12	ELOA	protein_coding	1623	974	1002	46.0596	12.5503	11.7979
ENSG00000011009.11	LYPLA2	protein_coding	1861	925	936	140.8804	38.3871	36.0857
ENSG00000011021.23	CLCN6	protein_coding	622	302	336	11.6434	3.1726	2.9824
ENSG00000011028.14	MRC2	protein_coding	4227	2405	2366	98.1186	26.7353	25.1325
ENSG00000011052.21	NME1-NME2	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000011083.9	SLC6A7	protein_coding	6	2	5	0.2146	0.0585	0.0550
ENSG00000011105.14	TSPAN9	protein_coding	1679	820	859	37.2013	10.1366	9.5289
ENSG00000011114.15	BTBD7	protein_coding	1569	791	778	21.1811	5.7714	5.4254
ENSG00000011132.12	APBA3	protein_coding	347	180	200	9.4869	2.5850	2.4300
ENSG00000011143.19	MKS1	protein_coding	313	177	181	4.2434	1.1562	1.0869
ENSG00000011198.10	ABHD5	protein_coding	869	441	429	17.6350	4.8052	4.5171
ENSG00000011201.12	ANOS1	protein_coding	511	260	251	11.0391	3.0079	2.8276
ENSG00000011243.18	AKAP8L	protein_coding	794	652	649	23.9173	6.5170	6.1263
ENSG00000011258.16	MBTD1	protein_coding	700	359	341	14.9074	4.0620	3.8184
ENSG00000011260.14	UTP18	protein_coding	818	451	367	46.2997	12.6157	11.8594
ENSG00000011275.19	RNF216	protein_coding	2439	1206	1233	49.2541	13.4207	12.6162
ENSG00000011295.16	TTC19	protein_coding	1081	535	548	27.3183	7.4437	6.9974
ENSG00000011304.22	PTBP1	protein_coding	7291	3686	3606	148.3140	40.4126	37.9898
ENSG00000011332.19	DPF1	protein_coding	8	7	2	0.2550	0.0695	0.0653
ENSG00000011347.10	SYT7	protein_coding	681	333	348	13.7961	3.7592	3.5338
ENSG00000011376.12	LARS2	protein_coding	608	311	297	7.4973	2.0429	1.9204
ENSG00000011405.13	PIK3C2A	protein_coding	2125	1068	1057	35.3226	9.6247	9.0477
ENSG00000011422.12	PLAUR	protein_coding	887	416	471	30.4475	8.2963	7.7990
ENSG00000011426.11	ANLN	protein_coding	687	366	353	17.5264	4.7756	4.4893
ENSG00000011451.21	WIZ	protein_coding	2246	1119	1127	34.2355	9.3285	8.7692
ENSG00000011454.18	RABGAP1	protein_coding	1873	957	917	37.4288	10.1986	9.5872
ENSG00000011465.18	DCN	protein_coding	21213	10673	10540	250.7869	68.3343	64.2376
ENSG00000011478.13	QPCTL	protein_coding	359	178	182	19.4423	5.2976	4.9800
ENSG00000011485.15	PPP5C	protein_coding	1173	631	616	25.3153	6.8979	6.4844
ENSG00000011523.14	CEP68	protein_coding	1236	703	663	21.9296	5.9754	5.6171
ENSG00000011566.15	MAP4K3	protein_coding	1191	615	576	30.0882	8.1984	7.7069
ENSG00000011590.14	ZBTB32	protein_coding	58	23	35	3.2397	0.8828	0.8298
ENSG00000011600.12	TYROBP	protein_coding	1617	824	793	272.7554	74.3203	69.8647
ENSG00000011638.11	TMEM159	protein_coding	1168	576	592	69.8575	19.0347	17.8936
