# gene-model: GENCODE v36
gene_id	gene_name	gene_type	unstranded	stranded_first	stranded_second	tpm_unstranded	fpkm_unstranded	fpkm_uq_unstranded
N_unmapped			2996570	2996570	2996570			
N_multimapping			4910246	4910246	4910246			
N_noFeature			60362311	79902238	61209264			
N_ambiguous			1906634	24272	1174541			
ENSG00000000003.15	TSPAN6	protein_coding	691	0	691	29.6290	9.2344	8.4180
ENSG00000000005.6	TNMD	protein_coding	20	14	6	2.6355	0.8214	0.7488
ENSG00000000419.13	DPM1	protein_coding	335	5	330	53.9820	16.8244	15.3370
ENSG00000000457.14	SCYL3	protein_coding	1292	351	1481	36.5087	11.3785	10.3726
ENSG00000000460.17	C1orf112	protein_coding	536	479	614	17.4623	5.4424	4.9613
ENSG00000000938.13	FGR	protein_coding	56	0	56	3.2205	1.0037	0.9150
ENSG00000000971.16	CFH	protein_coding	1042	1	1041	25.3966	7.9153	7.2155
ENSG00000001036.14	FUCA2	protein_coding	216	57	270	14.8870	4.6398	4.2296
ENSG00000001084.13	GCLC	protein_coding	2277	20	2434	51.3887	16.0162	14.6002
ENSG00000001167.14	NFYA	protein_coding	1881	6	2066	95.9978	29.9193	27.2743
ENSG00000001460.18	STPG1	protein_coding	166	27	154	3.7935	1.1823	1.0778
ENSG00000001461.17	NIPAL3	protein_coding	1157	4	1168	23.9498	7.4644	6.8045
ENSG00000001497.18	LAS1L	protein_coding	664	18	646	10.2864	3.2059	2.9225
ENSG00000001561.7	ENPP4	protein_coding	1256	22	1234	52.6028	16.3945	14.9452
ENSG00000001617.12	SEMA3F	protein_coding	1269	8	1277	51.1429	15.9396	14.5304
ENSG00000001626.16	CFTR	protein_coding	69	44	27	1.3499	0.4207	0.3835
ENSG00000001629.10	ANKIB1	protein_coding	3028	3	3026	79.7043	24.8412	22.6451
ENSG00000001630.17	CYP51A1	protein_coding	14	3	12	0.7716	0.2405	0.2192
ENSG00000001631.16	KRIT1	protein_coding	571	8	564	17.9009	5.5791	5.0859
ENSG00000002016.18	RAD52	protein_coding	537	42	495	23.1944	7.2289	6.5899
ENSG00000002079.14	MYH16	transcribed_unitary_pseudogene	54	65	2	1.6653	0.5190	0.4731
ENSG00000002330.14	BAD	protein_coding	29	12	65	3.3023	1.0292	0.9382
ENSG00000002549.12	LAP3	protein_coding	1175	10	1173	60.3786	18.8180	17.1544
ENSG00000002586.20	CD99	protein_coding	1518	3	1515	60.7751	18.9416	17.2670
ENSG00000002586.20_PAR_Y	CD99	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000002587.10	HS3ST1	protein_coding	107	42	65	2.7991	0.8724	0.7953
ENSG00000002726.21	AOC1	protein_coding	12	11	1	0.6165	0.1921	0.1751
ENSG00000002745.13	WNT16	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000002746.15	HECW1	protein_coding	36	1	35	0.5025	0.1566	0.1428
ENSG00000002822.15	MAD1L1	protein_coding	82	0	82	2.2059	0.6875	0.6267
ENSG00000002834.18	LASP1	protein_coding	2933	0	3926	80.7899	25.1795	22.9535
ENSG00000002919.15	SNX11	protein_coding	180	28	152	8.4707	2.6400	2.4066
ENSG00000002933.9	TMEM176A	protein_coding	95	2	95	5.3141	1.6562	1.5098
ENSG00000003056.8	M6PR	protein_coding	656	85	955	35.5898	11.0922	10.1116
ENSG00000003096.14	KLHL13	protein_coding	112	0	112	3.1195	0.9722	0.8863
ENSG00000003137.8	CYP26B1	protein_coding	51	3	48	1.9779	0.6165	0.5620
ENSG00000003147.19	ICA1	protein_coding	1866	24	1918	74.3252	23.1647	21.1168
ENSG00000003249.15	DBNDD1	protein_coding	138	10	129	6.0153	1.8748	1.7090
ENSG00000003393.15	ALS2	protein_coding	1252	3	1249	23.3291	7.2709	6.6281
ENSG00000003400.15	CASP10	protein_coding	334	0	334	8.5690	2.6707	2.4346
ENSG00000003402.20	CFLAR	protein_coding	5229	18	5834	45.2432	14.1008	12.8542
ENSG00000003436.16	TFPI	protein_coding	522	13	527	8.6672	2.7013	2.4625
ENSG00000003509.16	NDUFAF7	protein_coding	455	117	474	24.2388	7.5544	6.8866
ENSG00000003756.17	RBM5	protein_coding	7215	8	9495	135.4920	42.2284	38.4951
ENSG00000003987.14	MTMR7	protein_coding	195	547	1	5.4744	1.7062	1.5554
ENSG00000003989.18	SLC7A2	protein_coding	848	0	848	20.8644	6.5027	5.9279
ENSG00000004059.11	ARF5	protein_coding	275	0	337	29.3077	9.1342	8.3267
ENSG00000004139.14	SARM1	protein_coding	156	576	229	2.7322	0.8515	0.7763
ENSG00000004142.12	POLDIP2	protein_coding	504	111	541	36.7139	11.4425	10.4309
ENSG00000004399.13	PLXND1	protein_coding	1670	0	1670	33.9865	10.5925	9.6560
ENSG00000004455.17	AK2	protein_coding	2007	11	2027	40.5563	12.6400	11.5226
ENSG00000004468.13	CD38	protein_coding	50	1	49	1.4182	0.4420	0.4029
ENSG00000004478.8	FKBP4	protein_coding	1903	143	2364	71.6882	22.3428	20.3676
ENSG00000004487.17	KDM1A	protein_coding	1397	100	1297	49.9469	15.5668	14.1906
ENSG00000004534.15	RBM6	protein_coding	4076	15	4062	108.6131	33.8511	30.8585
ENSG00000004660.15	CAMKK1	protein_coding	159	2	157	4.1605	1.2967	1.1821
ENSG00000004700.16	RECQL	protein_coding	467	278	890	24.0354	7.4910	6.8288
ENSG00000004766.17	VPS50	protein_coding	1117	1	1116	22.7275	7.0834	6.4572
ENSG00000004776.13	HSPB6	protein_coding	2	2	14	0.2256	0.0703	0.0641
ENSG00000004777.18	ARHGAP33	protein_coding	347	1	350	12.8308	3.9989	3.6454
ENSG00000004779.10	NDUFAB1	protein_coding	272	12	260	34.1751	10.6512	9.7096
ENSG00000004799.8	PDK4	protein_coding	487	6	481	20.8450	6.4967	5.9224
ENSG00000004809.14	SLC22A16	protein_coding	1	0	1	0.0498	0.0155	0.0141
ENSG00000004838.14	ZMYND10	protein_coding	128	0	146	8.6173	2.6857	2.4483
ENSG00000004846.16	ABCB5	protein_coding	8	1	7	0.1681	0.0524	0.0478
ENSG00000004848.8	ARX	protein_coding	42	0	42	2.6233	0.8176	0.7453
ENSG00000004864.14	SLC25A13	protein_coding	436	4	432	22.8572	7.1238	6.4941
ENSG00000004866.22	ST7	protein_coding	535	0	585	15.9448	4.9695	4.5301
ENSG00000004897.12	CDC27	protein_coding	2473	7	2558	70.4849	21.9678	20.0257
ENSG00000004939.15	SLC4A1	protein_coding	7	2	5	0.2657	0.0828	0.0755
ENSG00000004948.16	CALCR	protein_coding	50	0	50	2.3034	0.7179	0.6544
ENSG00000004961.15	HCCS	protein_coding	196	4	192	16.2703	5.0709	4.6226
ENSG00000004975.12	DVL2	protein_coding	395	1	402	14.4383	4.4999	4.1021
ENSG00000005001.10	PRSS22	protein_coding	78	4	74	6.3636	1.9833	1.8080
ENSG00000005007.13	UPF1	protein_coding	1325	4	1321	30.0604	9.3688	8.5406
ENSG00000005020.13	SKAP2	protein_coding	1029	3	1026	37.3320	11.6351	10.6065
ENSG00000005022.6	SLC25A5	protein_coding	743	1	775	92.9329	28.9641	26.4035
ENSG00000005059.16	MCUB	protein_coding	304	132	187	16.6320	5.1837	4.7254
ENSG00000005073.6	HOXA11	protein_coding	5	1	5	0.3644	0.1136	0.1035
ENSG00000005075.15	POLR2J	protein_coding	105	11	102	15.0717	4.6973	4.2821
ENSG00000005100.13	DHX33	protein_coding	607	0	607	20.3937	6.3560	5.7941
ENSG00000005102.14	MEOX1	protein_coding	28	0	28	2.0366	0.6347	0.5786
ENSG00000005108.16	THSD7A	protein_coding	277	171	122	4.9332	1.5375	1.4016
ENSG00000005156.12	LIG3	protein_coding	1136	341	1646	17.1264	5.3377	4.8658
ENSG00000005175.10	RPAP3	protein_coding	795	2	793	28.9018	9.0077	8.2114
ENSG00000005187.12	ACSM3	protein_coding	209	321	215	5.4127	1.6870	1.5378
ENSG00000005189.20	REXO5	protein_coding	154	10	149	7.2859	2.2708	2.0700
ENSG00000005194.15	CIAPIN1	protein_coding	247	0	247	14.2006	4.4259	4.0346
ENSG00000005206.17	SPPL2B	protein_coding	515	0	515	13.5012	4.2079	3.8359
ENSG00000005238.20	FAM214B	protein_coding	340	1	339	10.3731	3.2330	2.9472
ENSG00000005243.10	COPZ2	protein_coding	232	0	232	24.1817	7.5366	6.8704
ENSG00000005249.13	PRKAR2B	protein_coding	3942	5	3937	179.8931	56.0667	51.1101
ENSG00000005302.19	MSL3	protein_coding	707	2	705	14.0602	4.3821	3.9947
ENSG00000005339.15	CREBBP	protein_coding	4586	8	4578	57.6239	17.9594	16.3717
ENSG00000005379.17	TSPOAP1	protein_coding	557	26	535	9.5122	2.9646	2.7025
ENSG00000005381.8	MPO	protein_coding	4	0	4	0.2206	0.0687	0.0627
ENSG00000005421.9	PON1	protein_coding	19	17	2	1.3908	0.4335	0.3952
ENSG00000005436.14	GCFC2	protein_coding	870	360	681	30.9798	9.6554	8.8018
ENSG00000005448.17	WDR54	protein_coding	81	46	35	5.5239	1.7216	1.5694
ENSG00000005469.12	CROT	protein_coding	1935	10	1925	75.3454	23.4827	21.4067
ENSG00000005471.19	ABCB4	protein_coding	135	58	77	3.3976	1.0589	0.9653
ENSG00000005483.21	KMT2E	protein_coding	5948	775	5587	116.2794	36.2404	33.0366
ENSG00000005486.17	RHBDD2	protein_coding	306	1	305	24.9020	7.7611	7.0750
ENSG00000005513.10	SOX8	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000005700.15	IBTK	protein_coding	3182	0	3182	70.9814	22.1226	20.1668
ENSG00000005801.18	ZNF195	protein_coding	973	0	973	16.1596	5.0364	4.5912
ENSG00000005810.18	MYCBP2	protein_coding	3923	30	4517	47.7268	14.8749	13.5598
ENSG00000005812.11	FBXL3	protein_coding	1769	579	2032	48.6241	15.1545	13.8148
ENSG00000005844.19	ITGAL	protein_coding	234	0	266	4.6140	1.4380	1.3109
ENSG00000005882.12	PDK2	protein_coding	104	5	216	3.6972	1.1523	1.0504
ENSG00000005884.18	ITGA3	protein_coding	402	6	402	7.9767	2.4861	2.2663
ENSG00000005889.16	ZFX	protein_coding	3165	2	3163	68.1178	21.2301	19.3532
ENSG00000005893.16	LAMP2	protein_coding	4317	1	4316	89.2855	27.8273	25.3672
ENSG00000005961.19	ITGA2B	protein_coding	9	0	9	0.3074	0.0958	0.0873
ENSG00000005981.13	ASB4	protein_coding	1	0	1	0.0422	0.0132	0.0120
ENSG00000006007.12	GDE1	protein_coding	1237	225	1320	54.8045	17.0808	15.5707
ENSG00000006015.18	REX1BD	protein_coding	59	3	56	3.4041	1.0610	0.9672
ENSG00000006016.11	CRLF1	protein_coding	28	37	20	1.8355	0.5721	0.5215
ENSG00000006025.12	OSBPL7	protein_coding	174	0	174	5.1495	1.6049	1.4630
ENSG00000006042.12	TMEM98	protein_coding	271	0	271	10.1617	3.1670	2.8871
ENSG00000006047.13	YBX2	protein_coding	43	0	43	1.8059	0.5629	0.5131
ENSG00000006059.4	KRT33A	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000006062.17	MAP3K14	protein_coding	308	21	370	10.5690	3.2940	3.0028
ENSG00000006071.15	ABCC8	protein_coding	91	0	96	1.4060	0.4382	0.3995
ENSG00000006116.4	CACNG3	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000006118.15	TMEM132A	protein_coding	375	61	366	10.0270	3.1251	2.8488
ENSG00000006125.18	AP2B1	protein_coding	6274	18	6273	160.7522	50.1011	45.6719
ENSG00000006128.12	TAC1	protein_coding	30	0	30	3.4082	1.0622	0.9683
ENSG00000006194.10	ZNF263	protein_coding	609	302	663	18.4989	5.7655	5.2558
ENSG00000006210.7	CX3CL1	protein_coding	89	0	89	2.9044	0.9052	0.8252
ENSG00000006282.21	SPATA20	protein_coding	645	4	641	23.5057	7.3260	6.6783
ENSG00000006283.18	CACNA1G	protein_coding	66	0	66	1.2758	0.3976	0.3625
ENSG00000006327.14	TNFRSF12A	protein_coding	244	7	237	26.3504	8.2125	7.4865
ENSG00000006377.11	DLX6	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000006432.15	MAP3K9	protein_coding	454	10	445	7.1291	2.2219	2.0255
ENSG00000006451.8	RALA	protein_coding	1354	3	1354	73.5814	22.9329	20.9055
ENSG00000006453.14	BAIAP2L1	protein_coding	257	74	251	10.3683	3.2315	2.9458
ENSG00000006459.11	KDM7A	protein_coding	3725	7	3718	77.2551	24.0779	21.9492
ENSG00000006468.14	ETV1	protein_coding	414	0	414	8.3746	2.6101	2.3793
ENSG00000006530.18	AGK	protein_coding	1551	888	812	28.2008	8.7892	8.0122
ENSG00000006534.16	ALDH3B1	protein_coding	114	21	94	3.3463	1.0429	0.9507
ENSG00000006555.11	TTC22	protein_coding	49	0	49	1.5595	0.4861	0.4431
ENSG00000006576.16	PHTF2	protein_coding	1200	2	1198	26.9946	8.4133	7.6695
ENSG00000006606.9	CCL26	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000006607.14	FARP2	protein_coding	2384	142	2475	32.2649	10.0559	9.1669
ENSG00000006611.17	USH1C	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000006625.18	GGCT	protein_coding	514	0	514	62.7171	19.5468	17.8188
ENSG00000006634.8	DBF4	protein_coding	286	6	284	12.1058	3.7730	3.4394
ENSG00000006638.13	TBXA2R	protein_coding	7	0	7	0.4816	0.1501	0.1368
ENSG00000006652.15	IFRD1	protein_coding	1102	5	1097	27.1241	8.4537	7.7063
ENSG00000006659.13	LGALS14	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000006695.12	COX10	protein_coding	192	1	191	5.5274	1.7227	1.5704
ENSG00000006704.11	GTF2IRD1	protein_coding	717	1	716	21.4577	6.6877	6.0964
ENSG00000006712.15	PAF1	protein_coding	407	78	360	27.7754	8.6567	7.8914
ENSG00000006715.16	VPS41	protein_coding	1968	6	1962	49.3768	15.3891	14.0286
ENSG00000006740.17	ARHGAP44	protein_coding	134	29	137	2.7958	0.8714	0.7943
ENSG00000006744.19	ELAC2	protein_coding	607	8	605	16.8608	5.2549	4.7904
ENSG00000006747.15	SCIN	protein_coding	120	1	119	2.0075	0.6257	0.5704
ENSG00000006756.16	ARSD	protein_coding	2148	62	2918	59.4617	18.5322	16.8939
ENSG00000006757.12	PNPLA4	protein_coding	315	9	306	17.9614	5.5980	5.1031
ENSG00000006788.14	MYH13	protein_coding	381	387	1	12.1083	3.7738	3.4401
ENSG00000006831.10	ADIPOR2	protein_coding	2985	6	2979	99.5663	31.0315	28.2882
ENSG00000006837.12	CDKL3	protein_coding	68	0	68	4.2000	1.3090	1.1933
ENSG00000007001.13	UPP2	protein_coding	82	76	6	5.3935	1.6810	1.5324
ENSG00000007038.11	PRSS21	protein_coding	3	3	0	0.2966	0.0925	0.0843
ENSG00000007047.15	MARK4	protein_coding	367	0	367	10.7242	3.3424	3.0469
ENSG00000007062.12	PROM1	protein_coding	60	0	60	1.5649	0.4877	0.4446
ENSG00000007080.11	CCDC124	protein_coding	74	3	71	8.6651	2.7006	2.4619
ENSG00000007129.18	CEACAM21	protein_coding	14	0	14	1.3773	0.4293	0.3913
ENSG00000007168.14	PAFAH1B1	protein_coding	5616	9	6522	79.3182	24.7209	22.5354
ENSG00000007171.18	NOS2	protein_coding	9	0	9	0.3979	0.1240	0.1131
ENSG00000007174.18	DNAH9	protein_coding	32	15	17	0.3674	0.1145	0.1044
ENSG00000007202.15	KIAA0100	protein_coding	3199	10	4275	67.3953	21.0049	19.1479
ENSG00000007216.15	SLC13A2	protein_coding	5	0	5	0.3015	0.0940	0.0856
ENSG00000007237.19	GAS7	protein_coding	2713	1	2712	51.9461	16.1899	14.7586
ENSG00000007255.10	TRAPPC6A	protein_coding	62	0	62	12.9247	4.0282	3.6721
ENSG00000007264.15	MATK	protein_coding	2	0	2	0.0940	0.0293	0.0267
ENSG00000007306.15	CEACAM7	protein_coding	1	0	1	0.0733	0.0228	0.0208
ENSG00000007312.13	CD79B	protein_coding	1	0	1	0.0943	0.0294	0.0268
ENSG00000007314.12	SCN4A	protein_coding	32	1	31	0.7551	0.2353	0.2145
ENSG00000007341.19	ST7L	protein_coding	534	206	510	12.8097	3.9924	3.6394
ENSG00000007350.17	TKTL1	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000007372.24	PAX6	protein_coding	7	58	7	0.0660	0.0206	0.0187
ENSG00000007376.8	RPUSD1	protein_coding	50	0	50	3.5120	1.0946	0.9978
ENSG00000007384.15	RHBDF1	protein_coding	577	7	570	22.8377	7.1177	6.4885
ENSG00000007392.17	LUC7L	protein_coding	2524	0	2524	79.4865	24.7733	22.5832
ENSG00000007402.12	CACNA2D2	protein_coding	239	64	248	7.1427	2.2261	2.0293
ENSG00000007516.14	BAIAP3	protein_coding	427	20	456	13.5947	4.2370	3.8624
ENSG00000007520.4	TSR3	protein_coding	70	39	80	11.2519	3.5068	3.1968
ENSG00000007541.17	PIGQ	protein_coding	473	1	472	11.7104	3.6497	3.3271
ENSG00000007545.16	CRAMP1	protein_coding	896	0	943	20.2732	6.3185	5.7599
ENSG00000007866.22	TEAD3	protein_coding	499	6	493	31.8313	9.9208	9.0437
ENSG00000007908.16	SELE	protein_coding	25	5	20	1.0603	0.3305	0.3012
ENSG00000007923.16	DNAJC11	protein_coding	344	9	480	13.1628	4.1024	3.7397
ENSG00000007933.13	FMO3	protein_coding	79	69	10	4.4679	1.3925	1.2694
ENSG00000007944.15	MYLIP	protein_coding	756	0	756	47.8643	14.9177	13.5989
ENSG00000007952.18	NOX1	protein_coding	10	10	0	0.7648	0.2384	0.2173
ENSG00000007968.7	E2F2	protein_coding	66	0	66	2.3502	0.7325	0.6677
ENSG00000008018.9	PSMB1	protein_coding	1136	0	1136	99.5709	31.0329	28.2895
ENSG00000008056.14	SYN1	protein_coding	5	25	0	0.2605	0.0812	0.0740
ENSG00000008083.14	JARID2	protein_coding	1728	14	1714	53.8260	16.7758	15.2927
ENSG00000008086.13	CDKL5	protein_coding	1625	1	1628	16.5857	5.1692	4.7122
ENSG00000008118.10	CAMK1G	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000008128.23	CDK11A	protein_coding	31	1	31	1.1857	0.3695	0.3369
ENSG00000008130.15	NADK	protein_coding	569	0	569	19.8686	6.1924	5.6450
ENSG00000008196.13	TFAP2B	protein_coding	2643	20	2623	83.5181	26.0298	23.7286
ENSG00000008197.5	TFAP2D	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000008226.20	DLEC1	protein_coding	73	209	37	1.7028	0.5307	0.4838
ENSG00000008256.16	CYTH3	protein_coding	908	4	908	30.4068	9.4768	8.6390
ENSG00000008277.14	ADAM22	protein_coding	873	44	829	13.9188	4.3380	3.9545
ENSG00000008282.9	SYPL1	protein_coding	3557	0	3557	248.5890	77.4769	70.6276
ENSG00000008283.16	CYB561	protein_coding	734	11	723	26.9562	8.4014	7.6586
ENSG00000008294.21	SPAG9	protein_coding	3741	5	3736	60.8065	18.9514	17.2760
ENSG00000008300.17	CELSR3	protein_coding	98	0	98	1.3762	0.4289	0.3910
ENSG00000008311.15	AASS	protein_coding	1078	4	1074	31.4626	9.8059	8.9390
ENSG00000008323.15	PLEKHG6	protein_coding	195	40	155	8.9030	2.7748	2.5295
ENSG00000008324.12	SS18L2	protein_coding	214	22	203	13.3490	4.1604	3.7926
ENSG00000008382.16	MPND	protein_coding	61	20	107	5.7903	1.8046	1.6451
ENSG00000008394.13	MGST1	protein_coding	4750	14	4736	124.1577	38.6958	35.2749
ENSG00000008405.12	CRY1	protein_coding	677	0	686	27.5353	8.5819	7.8232
ENSG00000008438.5	PGLYRP1	protein_coding	21	21	0	5.7690	1.7980	1.6390
ENSG00000008441.18	NFIX	protein_coding	2633	15	2619	79.5818	24.8030	22.6103
ENSG00000008513.16	ST3GAL1	protein_coding	3654	2	3652	80.2857	25.0224	22.8103
ENSG00000008516.17	MMP25	protein_coding	82	102	41	3.7562	1.1707	1.0672
ENSG00000008517.18	IL32	protein_coding	32	0	32	1.9395	0.6045	0.5510
ENSG00000008710.20	PKD1	protein_coding	1099	11	1313	11.5329	3.5944	3.2767
ENSG00000008735.14	MAPK8IP2	protein_coding	42	1	42	1.4101	0.4395	0.4006
ENSG00000008838.20	MED24	protein_coding	580	0	580	16.2034	5.0501	4.6036
ENSG00000008853.17	RHOBTB2	protein_coding	231	67	393	6.7960	2.1181	1.9308
ENSG00000008869.12	HEATR5B	protein_coding	2275	1	2274	53.7119	16.7402	15.2603
ENSG00000008952.17	SEC62	protein_coding	3503	5	3516	85.9385	26.7842	24.4163
ENSG00000008988.11	RPS20	protein_coding	3737	3	3734	107.4401	33.4855	30.5252
ENSG00000009307.16	CSDE1	protein_coding	9667	16	9651	325.4059	101.4182	92.4523
ENSG00000009335.18	UBE3C	protein_coding	2862	1	2861	60.4068	18.8268	17.1624
ENSG00000009413.16	REV3L	protein_coding	2240	396	1972	35.0641	10.9283	9.9622
ENSG00000009694.13	TENM1	protein_coding	38	15	23	0.5731	0.1786	0.1628
ENSG00000009709.12	PAX7	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000009724.17	MASP2	protein_coding	95	122	0	4.3404	1.3528	1.2332
ENSG00000009765.15	IYD	protein_coding	29	0	29	0.5443	0.1697	0.1547
ENSG00000009780.16	FAM76A	protein_coding	375	0	375	18.0267	5.6183	5.1216
ENSG00000009790.15	TRAF3IP3	protein_coding	286	61	354	7.1775	2.2370	2.0392
ENSG00000009830.12	POMT2	protein_coding	470	0	470	9.1349	2.8471	2.5954
ENSG00000009844.16	VTA1	protein_coding	1020	4	1016	27.3335	8.5189	7.7658
ENSG00000009950.16	MLXIPL	protein_coding	16	2	14	0.6463	0.2014	0.1836
ENSG00000009954.11	BAZ1B	protein_coding	2686	4	2682	73.9967	23.0623	21.0235
ENSG00000010017.13	RANBP9	protein_coding	1745	75	2178	93.8076	29.2367	26.6520
ENSG00000010030.14	ETV7	protein_coding	38	0	38	3.1133	0.9703	0.8845
ENSG00000010072.16	SPRTN	protein_coding	346	54	324	11.3945	3.5513	3.2373
ENSG00000010165.20	EEF1AKNMT	protein_coding	550	0	550	27.9230	8.7027	7.9333
ENSG00000010219.13	DYRK4	protein_coding	222	9	213	6.1211	1.9077	1.7391
ENSG00000010244.19	ZNF207	protein_coding	8753	14	8739	107.6259	33.5434	30.5780
ENSG00000010256.11	UQCRC1	protein_coding	353	0	353	21.4286	6.6786	6.0882
ENSG00000010270.14	STARD3NL	protein_coding	494	4	490	22.2204	6.9254	6.3131
ENSG00000010278.15	CD9	protein_coding	2806	6	2800	93.6278	29.1807	26.6009
ENSG00000010282.15	HHATL	protein_coding	1	0	1	0.0673	0.0210	0.0191
ENSG00000010292.13	NCAPD2	protein_coding	639	16	679	19.2091	5.9869	5.4576
ENSG00000010295.20	IFFO1	protein_coding	167	0	167	6.5684	2.0472	1.8662
ENSG00000010310.9	GIPR	protein_coding	137	1	136	5.2567	1.6383	1.4935
ENSG00000010318.21	PHF7	protein_coding	252	0	252	14.5699	4.5409	4.1395
ENSG00000010319.7	SEMA3G	protein_coding	96	0	97	3.6996	1.1530	1.0511
ENSG00000010322.16	NISCH	protein_coding	2344	0	2344	50.3089	15.6796	14.2934
ENSG00000010327.10	STAB1	protein_coding	933	10	978	17.1387	5.3416	4.8694
ENSG00000010361.14	FUZ	protein_coding	90	53	112	5.9278	1.8475	1.6842
ENSG00000010379.16	SLC6A13	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000010404.18	IDS	protein_coding	428	0	428	8.9568	2.7915	2.5447
ENSG00000010438.17	PRSS3	protein_coding	1	1	1	0.1365	0.0425	0.0388
ENSG00000010539.12	ZNF200	protein_coding	332	1	343	8.6120	2.6841	2.4468
ENSG00000010610.10	CD4	protein_coding	417	7	410	17.7979	5.5470	5.0566
ENSG00000010626.15	LRRC23	protein_coding	133	0	133	8.4758	2.6416	2.4081
ENSG00000010671.16	BTK	protein_coding	215	0	215	9.1403	2.8487	2.5969
ENSG00000010704.18	HFE	protein_coding	496	225	271	16.9991	5.2981	4.8297
ENSG00000010803.16	SCMH1	protein_coding	1237	33	1267	54.1021	16.8618	15.3711
ENSG00000010810.17	FYN	protein_coding	344	2	342	9.0280	2.8137	2.5650
ENSG00000010818.10	HIVEP2	protein_coding	909	1	928	16.5929	5.1714	4.7143
ENSG00000010932.17	FMO1	protein_coding	45	7	41	2.4299	0.7573	0.6904
ENSG00000011007.12	ELOA	protein_coding	858	125	962	30.9549	9.6476	8.7947
ENSG00000011009.11	LYPLA2	protein_coding	227	16	216	21.8459	6.8087	6.2067
ENSG00000011021.23	CLCN6	protein_coding	771	1	793	18.3478	5.7184	5.2129
ENSG00000011028.14	MRC2	protein_coding	1899	4	2068	56.0383	17.4653	15.9213
ENSG00000011052.21	NME1-NME2	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000011083.9	SLC6A7	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000011105.14	TSPAN9	protein_coding	1386	0	1386	39.0401	12.1675	11.0918
ENSG00000011114.15	BTBD7	protein_coding	1969	1	1968	33.7919	10.5318	9.6007
ENSG00000011132.12	APBA3	protein_coding	181	10	197	6.2909	1.9607	1.7873
ENSG00000011143.19	MKS1	protein_coding	468	1	479	8.0660	2.5139	2.2916
ENSG00000011198.10	ABHD5	protein_coding	989	4	987	25.5149	7.9521	7.2491
ENSG00000011201.12	ANOS1	protein_coding	1617	0	1617	44.4084	13.8406	12.6170
ENSG00000011243.18	AKAP8L	protein_coding	638	2	955	24.4317	7.6146	6.9414
ENSG00000011258.16	MBTD1	protein_coding	1790	15	1775	48.4616	15.1039	13.7686
ENSG00000011260.14	UTP18	protein_coding	376	1	375	27.0553	8.4323	7.6868
ENSG00000011275.19	RNF216	protein_coding	1210	0	1210	31.0640	9.6816	8.8257
ENSG00000011295.16	TTC19	protein_coding	1680	331	1468	53.9732	16.8217	15.3345
ENSG00000011304.22	PTBP1	protein_coding	2516	12	2504	65.0648	20.2785	18.4858
ENSG00000011332.19	DPF1	protein_coding	18	19	0	0.7294	0.2273	0.2072
ENSG00000011347.10	SYT7	protein_coding	691	6	685	17.7962	5.5465	5.0561
ENSG00000011376.12	LARS2	protein_coding	618	2	626	9.6880	3.0194	2.7525
ENSG00000011405.13	PIK3C2A	protein_coding	3369	10	3360	71.1927	22.1884	20.2268
ENSG00000011422.12	PLAUR	protein_coding	389	12	377	16.9753	5.2906	4.8229
ENSG00000011426.11	ANLN	protein_coding	272	0	279	8.8216	2.7494	2.5063
ENSG00000011451.21	WIZ	protein_coding	506	0	506	9.8052	3.0560	2.7858
ENSG00000011454.18	RABGAP1	protein_coding	2655	32	2625	67.4487	21.0215	19.1631
ENSG00000011465.18	DCN	protein_coding	12093	12	12081	181.7513	56.6458	51.6380
ENSG00000011478.13	QPCTL	protein_coding	73	8	65	5.0259	1.5664	1.4279
ENSG00000011485.15	PPP5C	protein_coding	566	39	706	15.5290	4.8399	4.4120
ENSG00000011523.14	CEP68	protein_coding	1115	460	788	25.1494	7.8382	7.1453
ENSG00000011566.15	MAP4K3	protein_coding	2791	1	2791	89.6366	27.9367	25.4670
ENSG00000011590.14	ZBTB32	protein_coding	154	153	1	10.9355	3.4082	3.1069
ENSG00000011600.12	TYROBP	protein_coding	111	0	114	23.8027	7.4185	6.7627
ENSG00000011638.11	TMEM159	protein_coding	595	1	594	45.2405	14.1000	12.8535
ENSG00000011677.13	GABRA3	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000012048.23	BRCA1	protein_coding	561	0	562	11.7250	3.6543	3.3312
