# gene-model: GENCODE v36
gene_id	gene_name	gene_type	unstranded	stranded_first	stranded_second	tpm_unstranded	fpkm_unstranded	fpkm_uq_unstranded
N_unmapped			6110735	6110735	6110735			
N_multimapping			6345032	6345032	6345032			
N_noFeature			1704354	35153721	35291885			
N_ambiguous			7688723	1850149	1843913			
ENSG00000000003.15	TSPAN6	protein_coding	907	463	444	9.5538	3.1930	3.7183
ENSG00000000005.6	TNMD	protein_coding	13	5	8	0.4208	0.1406	0.1638
ENSG00000000419.13	DPM1	protein_coding	1383	712	671	54.7463	18.2970	21.3072
ENSG00000000457.14	SCYL3	protein_coding	781	660	630	5.4214	1.8119	2.1100
ENSG00000000460.17	C1orf112	protein_coding	179	332	370	1.4326	0.4788	0.5576
ENSG00000000938.13	FGR	protein_coding	868	464	404	12.2627	4.0984	4.7726
ENSG00000000971.16	CFH	protein_coding	2223	1124	1099	13.3100	4.4484	5.1802
ENSG00000001036.14	FUCA2	protein_coding	1804	1225	1131	30.5436	10.2081	11.8875
ENSG00000001084.13	GCLC	protein_coding	1260	737	643	6.9856	2.3347	2.7188
ENSG00000001167.14	NFYA	protein_coding	807	432	470	10.1175	3.3814	3.9377
ENSG00000001460.18	STPG1	protein_coding	815	425	416	4.5753	1.5291	1.7807
ENSG00000001461.17	NIPAL3	protein_coding	2198	1110	1114	11.1770	3.7355	4.3501
ENSG00000001497.18	LAS1L	protein_coding	3994	1978	2018	15.1996	5.0799	5.9157
ENSG00000001561.7	ENPP4	protein_coding	192	85	107	1.9754	0.6602	0.7688
ENSG00000001617.12	SEMA3F	protein_coding	14614	7280	7336	144.6845	48.3556	56.3111
ENSG00000001626.16	CFTR	protein_coding	2	2	5	0.0096	0.0032	0.0037
ENSG00000001629.10	ANKIB1	protein_coding	1323	678	655	8.5549	2.8592	3.3296
ENSG00000001630.17	CYP51A1	protein_coding	104	59	52	1.4081	0.4706	0.5480
ENSG00000001631.16	KRIT1	protein_coding	299	162	147	2.3027	0.7696	0.8962
ENSG00000002016.18	RAD52	protein_coding	527	274	253	5.5918	1.8688	2.1763
ENSG00000002079.14	MYH16	transcribed_unitary_pseudogene	14	12	8	0.1061	0.0354	0.0413
ENSG00000002330.14	BAD	protein_coding	2140	3773	3893	59.8640	20.0074	23.2990
ENSG00000002549.12	LAP3	protein_coding	6616	3288	3328	83.5160	27.9123	32.5044
ENSG00000002586.20	CD99	protein_coding	19203	8727	10476	188.8651	63.1215	73.5061
ENSG00000002586.20_PAR_Y	CD99	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000002587.10	HS3ST1	protein_coding	337	158	179	2.1657	0.7238	0.8429
ENSG00000002726.21	AOC1	protein_coding	127	67	60	1.6027	0.5357	0.6238
ENSG00000002745.13	WNT16	protein_coding	81	38	43	1.1857	0.3963	0.4615
ENSG00000002746.15	HECW1	protein_coding	9	2	7	0.0309	0.0103	0.0120
ENSG00000002822.15	MAD1L1	protein_coding	77	38	39	0.5089	0.1701	0.1980
ENSG00000002834.18	LASP1	protein_coding	13231	8325	8397	89.5296	29.9221	34.8448
ENSG00000002919.15	SNX11	protein_coding	2562	1313	1249	29.6179	9.8987	11.5272
ENSG00000002933.9	TMEM176A	protein_coding	2016	969	1071	27.7029	9.2587	10.7820
ENSG00000003056.8	M6PR	protein_coding	2763	1798	1807	36.8241	12.3071	14.3319
ENSG00000003096.14	KLHL13	protein_coding	136	67	69	0.9305	0.3110	0.3622
ENSG00000003137.8	CYP26B1	protein_coding	688	355	333	6.5548	2.1907	2.5511
ENSG00000003147.19	ICA1	protein_coding	1644	1025	1047	16.0863	5.3763	6.2608
ENSG00000003249.15	DBNDD1	protein_coding	3443	1734	1747	36.8678	12.3218	14.3489
ENSG00000003393.15	ALS2	protein_coding	1131	559	572	5.1771	1.7303	2.0149
ENSG00000003400.15	CASP10	protein_coding	762	375	387	4.8025	1.6051	1.8691
ENSG00000003402.20	CFLAR	protein_coding	3988	2172	2196	8.4765	2.8330	3.2991
ENSG00000003436.16	TFPI	protein_coding	1046	596	530	4.2664	1.4259	1.6605
ENSG00000003509.16	NDUFAF7	protein_coding	365	251	240	4.7766	1.5964	1.8591
ENSG00000003756.17	RBM5	protein_coding	3530	2831	2815	16.2847	5.4426	6.3380
ENSG00000003987.14	MTMR7	protein_coding	82	149	171	0.5655	0.1890	0.2201
ENSG00000003989.18	SLC7A2	protein_coding	3025	1474	1551	18.2837	6.1107	7.1160
ENSG00000004059.11	ARF5	protein_coding	12514	6445	6187	327.6223	109.4961	127.5103
ENSG00000004139.14	SARM1	protein_coding	490	1530	1544	2.1082	0.7046	0.8205
ENSG00000004142.12	POLDIP2	protein_coding	9116	5191	5157	163.1298	54.5203	63.4899
ENSG00000004399.13	PLXND1	protein_coding	15555	7788	7767	77.7658	25.9905	30.2664
ENSG00000004455.17	AK2	protein_coding	6475	3325	3222	32.1425	10.7425	12.5098
ENSG00000004468.13	CD38	protein_coding	133	69	64	0.9267	0.3097	0.3607
ENSG00000004478.8	FKBP4	protein_coding	22408	15121	15086	207.3677	69.3053	80.7073
ENSG00000004487.17	KDM1A	protein_coding	6636	3245	3392	58.2838	19.4793	22.6840
ENSG00000004534.15	RBM6	protein_coding	4439	2157	2282	29.0577	9.7115	11.3092
ENSG00000004660.15	CAMKK1	protein_coding	1728	884	844	11.1076	3.7123	4.3231
ENSG00000004700.16	RECQL	protein_coding	423	589	642	5.3482	1.7874	2.0815
ENSG00000004766.17	VPS50	protein_coding	619	332	287	3.0940	1.0341	1.2042
ENSG00000004776.13	HSPB6	protein_coding	754	1561	1608	20.8965	6.9839	8.1329
ENSG00000004777.18	ARHGAP33	protein_coding	688	380	347	6.2495	2.0887	2.4323
ENSG00000004779.10	NDUFAB1	protein_coding	3391	1719	1672	104.6639	34.9802	40.7351
ENSG00000004799.8	PDK4	protein_coding	697	362	335	7.3288	2.4494	2.8524
ENSG00000004809.14	SLC22A16	protein_coding	31	22	9	0.3791	0.1267	0.1475
ENSG00000004838.14	ZMYND10	protein_coding	772	507	509	12.7676	4.2671	4.9691
ENSG00000004846.16	ABCB5	protein_coding	6	5	1	0.0310	0.0104	0.0121
ENSG00000004848.8	ARX	protein_coding	2	0	2	0.0307	0.0103	0.0119
ENSG00000004864.14	SLC25A13	protein_coding	1101	538	563	14.1793	4.7389	5.5186
ENSG00000004866.22	ST7	protein_coding	1148	638	621	8.4049	2.8091	3.2712
ENSG00000004897.12	CDC27	protein_coding	1925	987	974	13.4782	4.5046	5.2457
ENSG00000004939.15	SLC4A1	protein_coding	2	2	0	0.0186	0.0062	0.0073
ENSG00000004948.16	CALCR	protein_coding	1	0	1	0.0113	0.0038	0.0044
ENSG00000004961.15	HCCS	protein_coding	1223	599	624	24.9399	8.3353	9.7066
ENSG00000004975.12	DVL2	protein_coding	3988	1981	2010	35.8098	11.9682	13.9371
ENSG00000005001.10	PRSS22	protein_coding	1496	789	724	29.9823	10.0205	11.6691
ENSG00000005007.13	UPF1	protein_coding	11230	5627	5603	62.5874	20.9176	24.3590
ENSG00000005020.13	SKAP2	protein_coding	964	499	465	8.5915	2.8714	3.3438
ENSG00000005022.6	SLC25A5	protein_coding	18636	11232	11171	572.6147	191.3761	222.8611
ENSG00000005059.16	MCUB	protein_coding	946	475	477	12.7143	4.2493	4.9484
ENSG00000005073.6	HOXA11	protein_coding	3	2	1	0.0537	0.0179	0.0209
ENSG00000005075.15	POLR2J	protein_coding	4240	2159	2131	149.5088	49.9680	58.1887
ENSG00000005100.13	DHX33	protein_coding	987	504	483	8.1462	2.7226	3.1705
ENSG00000005102.14	MEOX1	protein_coding	1865	973	892	33.3240	11.1374	12.9697
ENSG00000005108.16	THSD7A	protein_coding	114	45	71	0.4987	0.1667	0.1941
ENSG00000005156.12	LIG3	protein_coding	1781	1453	1406	6.5960	2.2045	2.5672
ENSG00000005175.10	RPAP3	protein_coding	829	413	416	7.4036	2.4744	2.8815
ENSG00000005187.12	ACSM3	protein_coding	166	239	222	1.0561	0.3530	0.4110
ENSG00000005189.20	REXO5	protein_coding	468	240	243	5.4392	1.8179	2.1169
ENSG00000005194.15	CIAPIN1	protein_coding	2969	1510	1459	41.9323	14.0144	16.3200
ENSG00000005206.17	SPPL2B	protein_coding	4640	2365	2276	29.8822	9.9871	11.6301
ENSG00000005238.20	FAM214B	protein_coding	1989	971	1018	14.9072	4.9822	5.8018
ENSG00000005243.10	COPZ2	protein_coding	3284	1651	1634	84.0875	28.1033	32.7268
ENSG00000005249.13	PRKAR2B	protein_coding	265	136	129	2.9708	0.9929	1.1562
ENSG00000005302.19	MSL3	protein_coding	1122	588	534	5.4814	1.8320	2.1334
ENSG00000005339.15	CREBBP	protein_coding	5715	2895	2823	17.6406	5.8957	6.8657
ENSG00000005379.17	TSPOAP1	protein_coding	890	436	460	3.7337	1.2479	1.4532
ENSG00000005381.8	MPO	protein_coding	14	10	5	0.1897	0.0634	0.0738
ENSG00000005421.9	PON1	protein_coding	10	4	7	0.1798	0.0601	0.0700
ENSG00000005436.14	GCFC2	protein_coding	522	426	417	4.5662	1.5261	1.7772
ENSG00000005448.17	WDR54	protein_coding	1621	825	801	27.1565	9.0761	10.5693
ENSG00000005469.12	CROT	protein_coding	2541	1284	1257	24.3058	8.1233	9.4598
ENSG00000005471.19	ABCB4	protein_coding	150	83	67	0.9274	0.3099	0.3609
ENSG00000005483.21	KMT2E	protein_coding	2514	1270	1322	12.0733	4.0351	4.6989
ENSG00000005486.17	RHBDD2	protein_coding	9538	4673	4865	190.6776	63.7272	74.2115
ENSG00000005513.10	SOX8	protein_coding	79	32	48	0.8444	0.2822	0.3286
ENSG00000005700.15	IBTK	protein_coding	1386	659	727	7.5952	2.5384	2.9560
ENSG00000005801.18	ZNF195	protein_coding	713	339	374	2.9089	0.9722	1.1322
ENSG00000005810.18	MYCBP2	protein_coding	4171	2260	2342	12.4656	4.1662	4.8516
ENSG00000005812.11	FBXL3	protein_coding	1069	941	953	7.2182	2.4124	2.8093
ENSG00000005844.19	ITGAL	protein_coding	1221	611	703	5.9143	1.9766	2.3018
ENSG00000005882.12	PDK2	protein_coding	1863	2291	2416	16.2700	5.4377	6.3322
ENSG00000005884.18	ITGA3	protein_coding	14523	7300	7248	70.7916	23.6596	27.5520
ENSG00000005889.16	ZFX	protein_coding	1074	532	542	5.6783	1.8978	2.2100
ENSG00000005893.16	LAMP2	protein_coding	8620	4263	4357	43.7960	14.6373	17.0454
ENSG00000005961.19	ITGA2B	protein_coding	53	24	29	0.4447	0.1486	0.1731
ENSG00000005981.13	ASB4	protein_coding	18	8	10	0.1867	0.0624	0.0727
ENSG00000006007.12	GDE1	protein_coding	3263	2452	2384	35.5134	11.8691	13.8218
ENSG00000006015.18	REX1BD	protein_coding	5918	2944	2975	83.8796	28.0338	32.6459
ENSG00000006016.11	CRLF1	protein_coding	1680	1071	1044	27.0540	9.0418	10.5294
ENSG00000006025.12	OSBPL7	protein_coding	1313	641	673	9.5457	3.1903	3.7152
ENSG00000006042.12	TMEM98	protein_coding	1867	961	906	17.1976	5.7477	6.6933
ENSG00000006047.13	YBX2	protein_coding	291	146	148	3.0023	1.0034	1.1685
ENSG00000006059.4	KRT33A	protein_coding	30	15	15	1.1001	0.3677	0.4281
ENSG00000006062.17	MAP3K14	protein_coding	2650	1891	1870	22.3386	7.4659	8.6942
ENSG00000006071.15	ABCC8	protein_coding	936	470	468	3.5527	1.1874	1.3827
ENSG00000006116.4	CACNG3	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000006118.15	TMEM132A	protein_coding	10343	5595	5539	67.9381	22.7059	26.4414
ENSG00000006125.18	AP2B1	protein_coding	9701	4839	4884	61.0601	20.4072	23.7645
ENSG00000006128.12	TAC1	protein_coding	216	110	106	6.0282	2.0147	2.3462
ENSG00000006194.10	ZNF263	protein_coding	2944	1780	1690	21.9682	7.3421	8.5500
ENSG00000006210.7	CX3CL1	protein_coding	4329	2127	2202	34.7042	11.5986	13.5068
ENSG00000006282.21	SPATA20	protein_coding	6633	3404	3230	59.3817	19.8462	23.1113
ENSG00000006283.18	CACNA1G	protein_coding	490	236	284	2.3268	0.7776	0.9056
ENSG00000006327.14	TNFRSF12A	protein_coding	2881	1425	1456	76.4310	25.5444	29.7469
ENSG00000006377.11	DLX6	protein_coding	22	12	10	0.3051	0.1020	0.1188
ENSG00000006432.15	MAP3K9	protein_coding	559	290	270	2.1564	0.7207	0.8393
ENSG00000006451.8	RALA	protein_coding	3185	1586	1599	42.5195	14.2106	16.5485
ENSG00000006453.14	BAIAP2L1	protein_coding	2147	1416	1420	21.2782	7.1115	8.2815
ENSG00000006459.11	KDM7A	protein_coding	853	440	413	4.3459	1.4525	1.6914
ENSG00000006468.14	ETV1	protein_coding	149	81	68	0.7404	0.2475	0.2882
ENSG00000006530.18	AGK	protein_coding	872	527	547	3.8949	1.3017	1.5159
ENSG00000006534.16	ALDH3B1	protein_coding	1590	828	766	11.4653	3.8319	4.4623
ENSG00000006555.11	TTC22	protein_coding	2784	1386	1398	21.7669	7.2748	8.4717
ENSG00000006576.16	PHTF2	protein_coding	519	223	296	2.8681	0.9586	1.1163
ENSG00000006606.9	CCL26	protein_coding	52	29	23	3.5342	1.1812	1.3755
ENSG00000006607.14	FARP2	protein_coding	1507	1234	1242	5.0103	1.6745	1.9500
ENSG00000006611.17	USH1C	protein_coding	9	4	5	0.0877	0.0293	0.0341
ENSG00000006625.18	GGCT	protein_coding	2947	1431	1516	88.3348	29.5228	34.3798
ENSG00000006634.8	DBF4	protein_coding	205	135	84	2.1316	0.7124	0.8296
ENSG00000006638.13	TBXA2R	protein_coding	247	120	128	4.1746	1.3952	1.6247
ENSG00000006652.15	IFRD1	protein_coding	317	168	149	1.9167	0.6406	0.7460
ENSG00000006659.13	LGALS14	protein_coding	4	0	4	0.2114	0.0707	0.0823
ENSG00000006695.12	COX10	protein_coding	798	390	408	5.6436	1.8862	2.1965
ENSG00000006704.11	GTF2IRD1	protein_coding	3679	1820	1859	27.0473	9.0396	10.5268
ENSG00000006712.15	PAF1	protein_coding	7099	3801	3695	119.0125	39.7757	46.3195
ENSG00000006715.16	VPS41	protein_coding	2420	1185	1235	14.9156	4.9850	5.8052
ENSG00000006740.17	ARHGAP44	protein_coding	342	258	233	1.7529	0.5858	0.6822
ENSG00000006744.19	ELAC2	protein_coding	4631	2330	2307	31.6004	10.5613	12.2989
ENSG00000006747.15	SCIN	protein_coding	219	112	122	0.9000	0.3008	0.3503
ENSG00000006756.16	ARSD	protein_coding	3137	2038	2043	21.3327	7.1297	8.3027
ENSG00000006757.12	PNPLA4	protein_coding	1843	939	904	25.8157	8.6280	10.0474
ENSG00000006788.14	MYH13	protein_coding	4	1	6	0.0312	0.0104	0.0122
ENSG00000006831.10	ADIPOR2	protein_coding	11115	5486	5633	91.0766	30.4391	35.4469
ENSG00000006837.12	CDKL3	protein_coding	15	7	8	0.2276	0.0761	0.0886
ENSG00000007001.13	UPP2	protein_coding	7	4	3	0.1131	0.0378	0.0440
ENSG00000007038.11	PRSS21	protein_coding	44	15	29	1.0688	0.3572	0.4160
ENSG00000007047.15	MARK4	protein_coding	7847	3911	3936	56.3288	18.8259	21.9231
ENSG00000007062.12	PROM1	protein_coding	54	30	24	0.3460	0.1156	0.1347
ENSG00000007080.11	CCDC124	protein_coding	7902	4005	3897	227.3043	75.9684	88.4666
ENSG00000007129.18	CEACAM21	protein_coding	80	42	38	1.9334	0.6462	0.7525
ENSG00000007168.14	PAFAH1B1	protein_coding	4988	3127	3023	17.3062	5.7840	6.7355
ENSG00000007171.18	NOS2	protein_coding	29	16	13	0.3150	0.1053	0.1226
ENSG00000007174.18	DNAH9	protein_coding	85	49	37	0.2397	0.0801	0.0933
ENSG00000007202.15	KIAA0100	protein_coding	6652	5389	5251	34.4268	11.5059	13.3989
ENSG00000007216.15	SLC13A2	protein_coding	46	13	33	0.6813	0.2277	0.2652
ENSG00000007237.19	GAS7	protein_coding	6656	3296	3360	31.3073	10.4633	12.1848
ENSG00000007255.10	TRAPPC6A	protein_coding	5209	2580	2631	266.7552	89.1534	103.8209
ENSG00000007264.15	MATK	protein_coding	390	193	197	4.5031	1.5050	1.7526
ENSG00000007306.15	CEACAM7	protein_coding	9	7	2	0.1621	0.0542	0.0631
ENSG00000007312.13	CD79B	protein_coding	407	206	201	9.4307	3.1519	3.6704
ENSG00000007314.12	SCN4A	protein_coding	37	23	14	0.2145	0.0717	0.0835
ENSG00000007341.19	ST7L	protein_coding	731	892	913	4.3077	1.4397	1.6765
ENSG00000007350.17	TKTL1	protein_coding	3	2	1	0.0407	0.0136	0.0158
ENSG00000007372.24	PAX6	protein_coding	4	51	52	0.0093	0.0031	0.0036
ENSG00000007376.8	RPUSD1	protein_coding	3308	1719	1651	57.0798	19.0769	22.2154
ENSG00000007384.15	RHBDF1	protein_coding	3903	1899	2004	37.9493	12.6832	14.7698
ENSG00000007392.17	LUC7L	protein_coding	2720	1358	1362	21.0427	7.0328	8.1898
ENSG00000007402.12	CACNA2D2	protein_coding	843	664	684	6.1890	2.0685	2.4088
ENSG00000007516.14	BAIAP3	protein_coding	611	1373	1435	4.7787	1.5971	1.8599
ENSG00000007520.4	TSR3	protein_coding	5952	3911	4237	235.0270	78.5494	91.4723
ENSG00000007541.17	PIGQ	protein_coding	6071	2917	3155	36.9232	12.3403	14.3705
ENSG00000007545.16	CRAMP1	protein_coding	1616	834	803	8.9822	3.0020	3.4959
ENSG00000007866.22	TEAD3	protein_coding	4610	2328	2282	72.2410	24.1440	28.1161
ENSG00000007908.16	SELE	protein_coding	271	135	136	2.8234	0.9436	1.0989
ENSG00000007923.16	DNAJC11	protein_coding	1674	2375	2458	15.7353	5.2590	6.1242
ENSG00000007933.13	FMO3	protein_coding	79	36	43	1.0976	0.3668	0.4272
ENSG00000007944.15	MYLIP	protein_coding	2482	1248	1234	38.6030	12.9017	15.0242
ENSG00000007952.18	NOX1	protein_coding	43	17	26	0.8079	0.2700	0.3144
ENSG00000007968.7	E2F2	protein_coding	653	346	307	5.7122	1.9091	2.2232
ENSG00000008018.9	PSMB1	protein_coding	9294	4698	4598	200.1177	66.8822	77.8856
ENSG00000008056.14	SYN1	protein_coding	451	297	286	5.7724	1.9292	2.2466
ENSG00000008083.14	JARID2	protein_coding	2567	1286	1282	19.6428	6.5649	7.6450
ENSG00000008086.13	CDKL5	protein_coding	213	104	120	0.5341	0.1785	0.2079
ENSG00000008118.10	CAMK1G	protein_coding	4	0	4	0.0574	0.0192	0.0224
ENSG00000008128.23	CDK11A	protein_coding	205	98	108	1.9262	0.6438	0.7497
ENSG00000008130.15	NADK	protein_coding	5242	2567	2675	44.9658	15.0282	17.5006
ENSG00000008196.13	TFAP2B	protein_coding	810	396	414	6.2878	2.1015	2.4472
ENSG00000008197.5	TFAP2D	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000008226.20	DLEC1	protein_coding	57	869	904	0.3266	0.1092	0.1271
ENSG00000008256.16	CYTH3	protein_coding	3052	1489	1563	25.1072	8.3912	9.7717
ENSG00000008277.14	ADAM22	protein_coding	171	94	77	0.6697	0.2238	0.2607
ENSG00000008282.9	SYPL1	protein_coding	4885	2472	2413	83.8671	28.0296	32.6410
ENSG00000008283.16	CYB561	protein_coding	7529	3803	3727	67.9250	22.7015	26.4363
ENSG00000008294.21	SPAG9	protein_coding	2530	1245	1287	10.1021	3.3763	3.9317
ENSG00000008300.17	CELSR3	protein_coding	597	299	298	2.0595	0.6883	0.8016
ENSG00000008311.15	AASS	protein_coding	448	235	213	3.2121	1.0735	1.2501
ENSG00000008323.15	PLEKHG6	protein_coding	2228	1104	1124	24.9888	8.3516	9.7256
ENSG00000008324.12	SS18L2	protein_coding	1020	557	568	15.6302	5.2238	6.0833
ENSG00000008382.16	MPND	protein_coding	1485	1493	1433	34.6278	11.5731	13.4771
ENSG00000008394.13	MGST1	protein_coding	2540	1297	1244	16.3096	5.4509	6.3477
ENSG00000008405.12	CRY1	protein_coding	757	395	399	7.5636	2.5279	2.9437
ENSG00000008438.5	PGLYRP1	protein_coding	8	4	4	0.5399	0.1804	0.2101
ENSG00000008441.18	NFIX	protein_coding	20686	10486	10202	153.5918	51.3326	59.7778
ENSG00000008513.16	ST3GAL1	protein_coding	1569	766	803	8.4688	2.8304	3.2960
ENSG00000008516.17	MMP25	protein_coding	410	325	345	4.6136	1.5419	1.7956
ENSG00000008517.18	IL32	protein_coding	2618	1288	1331	38.9798	13.0276	15.1709
ENSG00000008710.20	PKD1	protein_coding	5358	5045	5024	13.8125	4.6164	5.3758
ENSG00000008735.14	MAPK8IP2	protein_coding	5841	2923	2918	48.1752	16.1009	18.7498
ENSG00000008838.20	MED24	protein_coding	6429	3281	3149	44.1214	14.7460	17.1720
ENSG00000008853.17	RHOBTB2	protein_coding	1392	1046	1000	10.0603	3.3623	3.9155
ENSG00000008869.12	HEATR5B	protein_coding	1409	740	669	8.1720	2.7312	3.1805
ENSG00000008952.17	SEC62	protein_coding	3961	2003	1961	23.8716	7.9782	9.2908
ENSG00000008988.11	RPS20	protein_coding	82598	42189	40410	583.3671	194.9697	227.0459
ENSG00000009307.16	CSDE1	protein_coding	25110	12638	12472	207.6392	69.3960	80.8130
ENSG00000009335.18	UBE3C	protein_coding	4296	2084	2212	22.2746	7.4445	8.6692
ENSG00000009413.16	REV3L	protein_coding	498	334	315	1.9150	0.6400	0.7453
ENSG00000009694.13	TENM1	protein_coding	18	6	12	0.0667	0.0223	0.0260
ENSG00000009709.12	PAX7	protein_coding	3	0	3	0.0221	0.0074	0.0086
ENSG00000009724.17	MASP2	protein_coding	27	92	89	0.3030	0.1013	0.1179
ENSG00000009765.15	IYD	protein_coding	4	3	1	0.0184	0.0062	0.0072
ENSG00000009780.16	FAM76A	protein_coding	709	338	371	8.3726	2.7982	3.2586
ENSG00000009790.15	TRAF3IP3	protein_coding	370	429	416	2.2811	0.7624	0.8878
ENSG00000009830.12	POMT2	protein_coding	1075	527	548	5.1327	1.7154	1.9976
ENSG00000009844.16	VTA1	protein_coding	1329	679	650	8.7488	2.9240	3.4050
ENSG00000009950.16	MLXIPL	protein_coding	395	189	206	3.9196	1.3100	1.5255
ENSG00000009954.11	BAZ1B	protein_coding	4374	2207	2167	29.6015	9.8933	11.5209
ENSG00000010017.13	RANBP9	protein_coding	2453	1709	1700	32.3943	10.8267	12.6078
ENSG00000010030.14	ETV7	protein_coding	727	351	376	14.6317	4.8901	5.6946
ENSG00000010072.16	SPRTN	protein_coding	418	204	250	3.3816	1.1302	1.3161
ENSG00000010165.20	EEF1AKNMT	protein_coding	3421	1673	1748	42.6659	14.2596	16.6055
ENSG00000010219.13	DYRK4	protein_coding	1240	609	631	8.3990	2.8071	3.2689
ENSG00000010244.19	ZNF207	protein_coding	5504	2736	2768	16.6252	5.5564	6.4705
ENSG00000010256.11	UQCRC1	protein_coding	16915	8452	8463	252.2433	84.3034	98.1728
ENSG00000010270.14	STARD3NL	protein_coding	1042	532	510	11.5139	3.8481	4.4812
ENSG00000010278.15	CD9	protein_coding	34392	17127	17266	281.9055	94.2169	109.7173
ENSG00000010282.15	HHATL	protein_coding	1	1	0	0.0165	0.0055	0.0064
ENSG00000010292.13	NCAPD2	protein_coding	4730	2465	2554	34.9299	11.6741	13.5947
ENSG00000010295.20	IFFO1	protein_coding	1090	591	501	10.5317	3.5199	4.0989
ENSG00000010310.9	GIPR	protein_coding	136	66	70	1.2819	0.4284	0.4989
ENSG00000010318.21	PHF7	protein_coding	350	161	189	4.9711	1.6614	1.9347
ENSG00000010319.7	SEMA3G	protein_coding	1846	944	903	17.4759	5.8407	6.8016
ENSG00000010322.16	NISCH	protein_coding	11191	5518	5675	59.0045	19.7202	22.9645
ENSG00000010327.10	STAB1	protein_coding	6990	4138	4159	31.5430	10.5421	12.2765
ENSG00000010361.14	FUZ	protein_coding	1410	1880	1898	22.8137	7.6247	8.8791
ENSG00000010379.16	SLC6A13	protein_coding	9	5	4	0.1013	0.0339	0.0394
ENSG00000010404.18	IDS	protein_coding	575	261	314	2.9560	0.9879	1.1505
ENSG00000010438.17	PRSS3	protein_coding	929	736	722	31.1488	10.4104	12.1231
ENSG00000010539.12	ZNF200	protein_coding	341	205	154	2.1729	0.7262	0.8457
ENSG00000010610.10	CD4	protein_coding	5376	2685	2691	56.3664	18.8385	21.9378
ENSG00000010626.15	LRRC23	protein_coding	700	340	360	10.9586	3.6625	4.2651
ENSG00000010671.16	BTK	protein_coding	615	310	306	6.4228	2.1466	2.4997
ENSG00000010704.18	HFE	protein_coding	560	257	303	4.7148	1.5758	1.8350
ENSG00000010803.16	SCMH1	protein_coding	2210	1268	1294	23.7446	7.9358	9.2414
ENSG00000010810.17	FYN	protein_coding	1945	984	961	12.5396	4.1909	4.8804
ENSG00000010818.10	HIVEP2	protein_coding	950	532	496	4.2600	1.4238	1.6580
ENSG00000010932.17	FMO1	protein_coding	452	221	232	5.9956	2.0038	2.3335
ENSG00000011007.12	ELOA	protein_coding	2977	1996	1863	26.3845	8.8181	10.2688
ENSG00000011009.11	LYPLA2	protein_coding	7558	3813	3745	178.6820	59.7181	69.5428
ENSG00000011021.23	CLCN6	protein_coding	972	504	490	5.6823	1.8991	2.2115
ENSG00000011028.14	MRC2	protein_coding	15477	8334	8273	112.1956	37.4974	43.6664
ENSG00000011052.21	NME1-NME2	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000011083.9	SLC6A7	protein_coding	3	1	3	0.0335	0.0112	0.0130
ENSG00000011105.14	TSPAN9	protein_coding	11863	5970	5893	82.0864	27.4344	31.9479
ENSG00000011114.15	BTBD7	protein_coding	1097	543	554	4.6249	1.5457	1.8000
ENSG00000011132.12	APBA3	protein_coding	1913	1016	1140	16.3334	5.4589	6.3570
ENSG00000011143.19	MKS1	protein_coding	1030	552	601	4.3609	1.4575	1.6973
ENSG00000011198.10	ABHD5	protein_coding	1480	726	755	9.3797	3.1348	3.6506
ENSG00000011201.12	ANOS1	protein_coding	414	202	212	2.7931	0.9335	1.0871
ENSG00000011243.18	AKAP8L	protein_coding	2466	2680	2545	23.1982	7.7532	9.0287
ENSG00000011258.16	MBTD1	protein_coding	893	417	480	5.9392	1.9850	2.3115
ENSG00000011260.14	UTP18	protein_coding	1953	975	978	34.5220	11.5378	13.4359
ENSG00000011275.19	RNF216	protein_coding	5036	2513	2523	31.7604	10.6148	12.3611
ENSG00000011295.16	TTC19	protein_coding	2252	1137	1147	17.7732	5.9401	6.9173
ENSG00000011304.22	PTBP1	protein_coding	21180	10541	10646	134.5521	44.9693	52.3675
ENSG00000011332.19	DPF1	protein_coding	65	28	43	0.6470	0.2162	0.2518
ENSG00000011347.10	SYT7	protein_coding	4356	2194	2164	27.5592	9.2107	10.7260
ENSG00000011376.12	LARS2	protein_coding	1179	594	586	4.5403	1.5174	1.7671
ENSG00000011405.13	PIK3C2A	protein_coding	994	497	497	5.1600	1.7245	2.0083
ENSG00000011422.12	PLAUR	protein_coding	2254	1136	1118	24.1630	8.0756	9.4042
ENSG00000011426.11	ANLN	protein_coding	579	313	284	4.6130	1.5417	1.7954
ENSG00000011451.21	WIZ	protein_coding	6379	3233	3148	30.3661	10.1488	11.8185
ENSG00000011454.18	RABGAP1	protein_coding	3391	1837	1562	21.1625	7.0728	8.2364
ENSG00000011465.18	DCN	protein_coding	51766	26329	25437	191.1248	63.8767	74.3856
ENSG00000011478.13	QPCTL	protein_coding	1238	646	592	20.9383	6.9979	8.1492
ENSG00000011485.15	PPP5C	protein_coding	4144	2494	2437	27.9303	9.3347	10.8704
ENSG00000011523.14	CEP68	protein_coding	1849	1091	1049	10.2452	3.4241	3.9874
